session,frame,grid,variant,orientation,matched,mismatched,partner
1682712156,1682712156_000543,4,crop_bgr,180,-0.052208525937477136,0.03504951363879386,1682712156_000752
1682712156,1682712156_000555,4,crop_bgr,180,-0.1920461224399093,-0.27363134912295467,1682712156_000334
1682712156,1682712156_000568,4,crop_bgr,180,0.27574463892011164,0.17320718198197207,1682712156_000777
1682712156,1682712156_000580,4,crop_bgr,180,-0.13734278414761522,-0.06363562297975732,1682712156_000358
1682712156,1682712156_000592,4,crop_bgr,180,-0.13418583801995596,-0.31131470394002464,1682712156_000629
1682712156,1682712156_000605,4,crop_bgr,180,-0.08701261248395864,-0.21547275016902048,1682712156_000555
1682712156,1682712156_000617,4,crop_bgr,180,0.01956493720176483,0.09009622609877617,1682712156_000383
1682712156,1682712156_000629,4,crop_bgr,180,0.04465377095226127,-0.038241395623250456,1682712156_000506
1682712156,1682712156_000642,4,crop_bgr,180,-0.08241748485547916,-0.14489934563687432,1682712156_000469
1682712156,1682712156_000654,4,crop_bgr,180,-0.061896821097016476,-0.11930037885157546,1682712156_000543
1682712156,1682712156_000666,4,crop_bgr,180,0.16687538218264045,-0.1846877907691986,1682712156_000580
1682712156,1682712156_000678,4,crop_bgr,180,0.030404783298355664,-0.05534997000493002,1682712156_000703
1682712156,1682712156_000691,4,crop_bgr,180,-0.08853815349259908,-0.08337693619822845,1682712156_000026
1682712156,1682712156_000703,4,crop_bgr,180,0.18767367202044496,0.11682179403505029,1682712156_000666
1682712156,1682712156_000715,4,crop_bgr,180,-0.014252386938193468,-0.09595068663545729,1682712156_000444
1682712156,1682712156_000728,4,crop_bgr,180,-0.06906012970513929,-0.0235469240074706,1682712156_000444
1682712156,1682712156_000740,4,crop_bgr,180,0.20917823567346736,0.07430272808513048,1682712156_000765
1682712156,1682712156_000752,4,crop_bgr,180,0.5002401101794439,0.24852159351343817,1682712156_000284
1682712156,1682712156_000765,4,crop_bgr,180,0.4184322899586496,0.23554660384595436,1682712156_000740
1682712156,1682712156_000777,4,crop_bgr,180,-0.07318466379921928,-0.1617741324545324,1682712156_000494
1682718815,1682718815_000001,4,crop_bgr,180,0.17837761455351797,0.05275968744109194,1682718815_000069
1682718815,1682718815_000005,4,crop_bgr,180,0.0029166688941147747,-0.29833912926370115,1682718815_000141
1682718815,1682718815_000009,4,crop_bgr,180,0.21783984184477714,0.23905543047046504,1682718815_000609
1682718815,1682718815_000013,4,crop_bgr,180,0.24790155533869282,0.19700429082361984,1682718815_000589
1682718815,1682718815_000017,4,crop_bgr,180,0.2523879354583741,0.18354861514668805,1682718815_000013
1682718815,1682718815_000021,4,crop_bgr,180,-0.07191823194946262,-0.15668275703991447,1682718815_000321
1682718815,1682718815_000025,4,crop_bgr,180,0.18759374931772363,0.09293997474940018,1682718815_000397
1682718815,1682718815_000029,4,crop_bgr,180,-0.35605646262582963,-0.3552701198386154,1682718815_000513
1682718815,1682718815_000033,4,crop_bgr,180,0.451147800437677,0.18438040272279813,1682718815_000765
1682718815,1682718815_000037,4,crop_bgr,180,0.3241475204385252,0.13504740280176714,1682718815_000133
1682718815,1682718815_000041,4,crop_bgr,180,-0.10856358945465812,-0.026547538788226677,1682718815_000417
1682718815,1682718815_000045,4,crop_bgr,180,0.1788899071859855,0.06102916341739647,1682718815_000177
1682718815,1682718815_000049,4,crop_bgr,180,0.009055554002186161,-0.01171079927760795,1682718815_000025
1682718815,1682718815_000053,4,crop_bgr,180,0.1809654011720022,0.09006396648807986,1682718815_000581
1682718815,1682718815_000057,4,crop_bgr,180,0.09400235658896938,-0.1299764508543678,1682718815_000049
1682718815,1682718815_000061,4,crop_bgr,180,0.15448476889958743,-0.007186610809562464,1682718815_000633
1682718815,1682718815_000065,4,crop_bgr,180,-0.008126759891451943,-0.10634646694418569,1682718815_000661
1682718815,1682718815_000069,4,crop_bgr,180,0.19858852702180374,0.0720493580360251,1682718815_000317
1682718815,1682718815_000073,4,crop_bgr,180,-0.14688465507542947,-0.07009890361700134,1682718815_000245
1682718815,1682718815_000077,4,crop_bgr,180,-0.11761831407254224,-0.2047971359662535,1682718815_000281
1682718815,1682718815_000081,4,crop_bgr,180,0.05785085989240499,-0.06549509631659282,1682718815_000669
1682718815,1682718815_000085,4,crop_bgr,180,-0.1115771941003569,-0.16423003051053855,1682718815_000689
1682718815,1682718815_000089,4,crop_bgr,180,0.2870826952718235,0.2733386811765324,1682718815_000541
1682718815,1682718815_000093,4,crop_bgr,180,-0.011114654605983765,-0.1717391601645489,1682718815_000333
1682718815,1682718815_000097,4,crop_bgr,180,-0.15524965683583322,-0.20809067604998854,1682718815_000093
1682718815,1682718815_000101,4,crop_bgr,180,0.10532519757018133,0.041096595283156255,1682718815_000429
1682718815,1682718815_000105,4,crop_bgr,180,-0.04667537095039237,-0.03121832580789155,1682718815_000773
1682718815,1682718815_000109,4,crop_bgr,180,-0.07145645732589634,-0.06152911360852081,1682718815_000237
1682718815,1682718815_000113,4,crop_bgr,180,0.013803473718611911,-0.09249596222040125,1682718815_000477
1682718815,1682718815_000117,4,crop_bgr,180,0.44510682540817176,0.16353193845569577,1682718815_000665
1682718815,1682718815_000121,4,crop_bgr,180,0.26813702743262596,0.0868939664696619,1682718815_000185
1682718815,1682718815_000125,4,crop_bgr,180,0.02241955191158958,0.017848310708515825,1682718815_000389
1682718815,1682718815_000129,4,crop_bgr,180,0.2439793669196636,0.20893335071310046,1682718815_000473
1682718815,1682718815_000133,4,crop_bgr,180,0.1794873082074597,-0.11716313077244041,1682718815_000565
1682718815,1682718815_000137,4,crop_bgr,180,0.3241831874610361,0.2665814548436924,1682718815_000181
1682718815,1682718815_000141,4,crop_bgr,180,0.20409415722794244,0.11231776775790159,1682718815_000713
1682718815,1682718815_000145,4,crop_bgr,180,0.18296710152746962,-0.20241526858077533,1682718815_000753
1682718815,1682718815_000149,4,crop_bgr,180,0.2198471552410047,-0.09451683779591218,1682718815_000545
1682718815,1682718815_000153,4,crop_bgr,180,0.03514025573734949,-0.126159642690013,1682718815_000617
1682718815,1682718815_000157,4,crop_bgr,180,-0.06842436626783534,-0.23893244426883345,1682718815_000409
1682718815,1682718815_000161,4,crop_bgr,180,-0.16717866925608293,-0.37623349459567895,1682718815_000145
1682718815,1682718815_000165,4,crop_bgr,180,-0.24386678362789746,-0.1725827538600576,1682718815_000585
1682718815,1682718815_000169,4,crop_bgr,180,-0.0635520147411484,-0.26487644101136293,1682718815_000285
1682718815,1682718815_000173,4,crop_bgr,180,0.05188246784918223,-0.08316353681435439,1682718815_000329
1682718815,1682718815_000177,4,crop_bgr,180,-0.01320949454962439,0.050486953487417364,1682718815_000001
1682718815,1682718815_000181,4,crop_bgr,180,0.00976817685530737,-0.20825257328632638,1682718815_000293
1682718815,1682718815_000185,4,crop_bgr,180,0.3153477319004699,0.16609442698160148,1682718815_000301
1682718815,1682718815_000189,4,crop_bgr,180,0.28336147825306734,0.04085284977846423,1682718815_000057
1682718815,1682718815_000193,4,crop_bgr,180,0.14777995923794107,0.04199676567715521,1682718815_000445
1682718815,1682718815_000197,4,crop_bgr,180,0.2478079783375919,0.09935145094129018,1682718815_000533
1682718815,1682718815_000201,4,crop_bgr,180,0.25607633477298863,0.12914098118871775,1682718815_000097
1682718815,1682718815_000205,4,crop_bgr,180,0.12859599293941723,0.10331744098025732,1682718815_000521
1682718815,1682718815_000209,4,crop_bgr,180,-0.033567833405842205,-0.13873466661438047,1682718815_000557
1682718815,1682718815_000213,4,crop_bgr,180,0.08190179362532563,-0.09544789255435203,1682718815_000209
1682718815,1682718815_000217,4,crop_bgr,180,0.3174094200200163,0.04747160909326172,1682718815_000525
1682718815,1682718815_000221,4,crop_bgr,180,0.1067475521159416,-0.09871595663110251,1682718815_000749
1682718815,1682718815_000225,4,crop_bgr,180,0.018104240084739986,-0.027017051451978413,1682718815_000137
1682718815,1682718815_000229,4,crop_bgr,180,0.1927603862069441,0.18483780352910495,1682718815_000553
1682718815,1682718815_000233,4,crop_bgr,180,-0.2636369387032291,-0.2242051545623903,1682718815_000769
1682718815,1682718815_000237,4,crop_bgr,180,-0.0957063227677089,-0.07113785530276578,1682718815_000373
1682718815,1682718815_000241,4,crop_bgr,180,0.03853220007743777,0.020227003817129992,1682718815_000465
1682718815,1682718815_000245,4,crop_bgr,180,0.19484557580206963,0.13244143013574763,1682718815_000109
1682718815,1682718815_000249,4,crop_bgr,180,0.304859192104555,0.18901198229627636,1682718815_000413
1682718815,1682718815_000253,4,crop_bgr,180,-0.23116562474255975,-0.4667877977950843,1682718815_000729
1682718815,1682718815_000257,4,crop_bgr,180,0.178880269811004,-0.1676246592682347,1682718815_000045
1682718815,1682718815_000261,4,crop_bgr,180,0.2096059165956274,0.09363360727039449,1682718815_000613
1682718815,1682718815_000265,4,crop_bgr,180,0.11716739154705329,-0.023679081605543783,1682718815_000273
1682718815,1682718815_000269,4,crop_bgr,180,-0.0045638299656419945,0.019672471094648526,1682718815_000353
1682718815,1682718815_000273,4,crop_bgr,180,0.2549964966204699,0.22815039230974174,1682718815_000257
1682718815,1682718815_000277,4,crop_bgr,180,-0.19207971895644263,-0.2757130511115272,1682718815_000189
1682718815,1682718815_000281,4,crop_bgr,180,-0.043927199033507475,0.09554221323616792,1682718815_000233
1682718815,1682718815_000285,4,crop_bgr,180,0.0055732642009923465,0.018295930738521576,1682718815_000357
1682718815,1682718815_000289,4,crop_bgr,180,0.18198051714641386,0.17131468381403794,1682718815_000081
1682718815,1682718815_000293,4,crop_bgr,180,0.13832590862995864,-0.05567474042851128,1682718815_000601
1682718815,1682718815_000297,4,crop_bgr,180,-0.06365812571817082,0.10695052860673006,1682718815_000229
1682718815,1682718815_000301,4,crop_bgr,180,0.4124841759200297,0.32771248411002113,1682718815_000693
1682718815,1682718815_000305,4,crop_bgr,180,0.21157459624133132,0.29289341189870094,1682718815_000153
1682718815,1682718815_000309,4,crop_bgr,180,0.12317139455116251,-0.03553624087138156,1682718815_000733
1682718815,1682718815_000313,4,crop_bgr,180,0.10802645360237946,0.14115125795991698,1682718815_000741
1682718815,1682718815_000317,4,crop_bgr,180,0.23336244726021468,0.1755238375916447,1682718815_000549
1682718815,1682718815_000321,4,crop_bgr,180,-0.29270162535059013,-0.37432179362592105,1682718815_000337
1682718815,1682718815_000325,4,crop_bgr,180,0.26230630359702284,0.07466089458329504,1682718815_000021
1682718815,1682718815_000329,4,crop_bgr,180,0.32861619868169684,0.3014401291262874,1682718815_000453
1682718815,1682718815_000333,4,crop_bgr,180,0.279135632789776,0.1448457394284969,1682718815_000649
1682718815,1682718815_000337,4,crop_bgr,180,0.3891052721091673,0.22632298381280677,1682718815_000033
1682718815,1682718815_000341,4,crop_bgr,180,0.17410008580285274,0.07931842836996549,1682718815_000241
1682718815,1682718815_000345,4,crop_bgr,180,0.10485533675796495,0.002466575582751674,1682718815_000645
1682718815,1682718815_000349,4,crop_bgr,180,0.15054130620373582,0.010488302875884953,1682718815_000705
1682718815,1682718815_000353,4,crop_bgr,180,-0.02487642483533364,-0.032604093109722364,1682718815_000193
1682718815,1682718815_000357,4,crop_bgr,180,0.13694135890442802,0.049446875043509524,1682718815_000497
1682718815,1682718815_000361,4,crop_bgr,180,0.14474409175148853,0.19781033845543913,1682718815_000725
1682718815,1682718815_000365,4,crop_bgr,180,-0.06753637823689598,-0.025680575069446408,1682718815_000129
1682718815,1682718815_000369,4,crop_bgr,180,0.29600819474505674,0.29056696179489655,1682718815_000481
1682718815,1682718815_000373,4,crop_bgr,180,0.10901701944253188,-0.1466261553904358,1682718815_000269
1682718815,1682718815_000377,4,crop_bgr,180,0.04425119293599239,0.02032973224216204,1682718815_000017
1682718815,1682718815_000381,4,crop_bgr,180,0.18081773884968544,0.12222539536749932,1682718815_000593
1682718815,1682718815_000385,4,crop_bgr,180,0.14351077812266047,-0.1388597042916462,1682718815_000161
1682718815,1682718815_000389,4,crop_bgr,180,0.03617972109006002,-0.07307339021520613,1682718815_000381
1682718815,1682718815_000393,4,crop_bgr,180,0.02438428698349451,0.04323065459806156,1682718815_000361
1682718815,1682718815_000397,4,crop_bgr,180,-0.1015372152796787,-0.3047277530169837,1682718815_000173
1682718815,1682718815_000401,4,crop_bgr,180,0.05083042730027789,0.08881801787686268,1682718815_000005
1682718815,1682718815_000405,4,crop_bgr,180,0.2761986595978115,-0.08482773176414073,1682718815_000113
1682718815,1682718815_000409,4,crop_bgr,180,0.10041554274664906,0.1147397880714877,1682718815_000313
1682718815,1682718815_000413,4,crop_bgr,180,-0.03133223143869176,-0.1729133750149645,1682718815_000505
1682718815,1682718815_000417,4,crop_bgr,180,0.19412814010445087,0.12262995827115204,1682718815_000657
1682718815,1682718815_000421,4,crop_bgr,180,0.2796175666463307,0.151395768907309,1682718815_000721
1682718815,1682718815_000425,4,crop_bgr,180,0.10985086937041116,-0.018435784528421605,1682718815_000517
1682718815,1682718815_000429,4,crop_bgr,180,0.04405724313939067,0.022130064135105054,1682718815_000621
1682718815,1682718815_000433,4,crop_bgr,180,-0.03860764672267131,-0.09530076992211604,1682718815_000637
1682718815,1682718815_000437,4,crop_bgr,180,-0.06104179181102945,-0.29334995190248364,1682718815_000425
1682718815,1682718815_000441,4,crop_bgr,180,-0.015261441556332208,-0.07176125457836376,1682718815_000165
1682718815,1682718815_000445,4,crop_bgr,180,-0.0024927636258272727,0.036361260829980875,1682718815_000761
1682718815,1682718815_000449,4,crop_bgr,180,-0.3037132024335219,-0.3324897901852086,1682718815_000253
1682718815,1682718815_000453,4,crop_bgr,180,0.044745453381479096,-0.0991110148029495,1682718815_000605
1682718815,1682718815_000457,4,crop_bgr,180,0.22454849877629735,0.15046309935161192,1682718815_000449
1682718815,1682718815_000461,4,crop_bgr,180,0.1389419787883058,-0.014521814974819117,1682718815_000217
1682718815,1682718815_000465,4,crop_bgr,180,-0.02629633334235103,-0.156672193062701,1682718815_000757
1682718815,1682718815_000469,4,crop_bgr,180,0.2544875176905547,0.14889400046202825,1682718815_000325
1682718815,1682718815_000473,4,crop_bgr,180,0.10951784169119151,0.0905600006842338,1682718815_000561
1682718815,1682718815_000477,4,crop_bgr,180,0.3691190114697571,0.2609796594129928,1682718815_000289
1682718815,1682718815_000481,4,crop_bgr,180,0.13330055857034692,0.07011388594948634,1682718815_000073
1682718815,1682718815_000485,4,crop_bgr,180,0.17238403073162414,0.03955422629588458,1682718815_000249
1682718815,1682718815_000489,4,crop_bgr,180,0.12794846121498993,0.023471498214206753,1682718815_000305
1682718815,1682718815_000493,4,crop_bgr,180,0.2536871984311763,0.1681604983840047,1682718815_000053
1682718815,1682718815_000497,4,crop_bgr,180,0.15580029559999084,-0.06649736213918776,1682718815_000077
1682718815,1682718815_000501,4,crop_bgr,180,-0.009182354839034254,-0.19630548690018212,1682718815_000421
1682718815,1682718815_000505,4,crop_bgr,180,0.2115545536684688,-0.002273619434749847,1682718815_000277
1682718815,1682718815_000509,4,crop_bgr,180,0.22445693920246115,-0.022894621342128853,1682718815_000369
1682718815,1682718815_000513,4,crop_bgr,180,0.17835343546865987,-0.0479240255453004,1682718815_000697
1682718815,1682718815_000517,4,crop_bgr,180,0.12693133696624562,-0.028409841444273127,1682718815_000469
1682718815,1682718815_000521,4,crop_bgr,180,0.1535471159071539,-0.08131285912896268,1682718815_000677
1682718815,1682718815_000525,4,crop_bgr,180,0.27205832611113334,0.2073565299981126,1682718815_000105
1682718815,1682718815_000529,4,crop_bgr,180,0.15537548939516369,-0.013761001932295886,1682718815_000149
1682718815,1682718815_000533,4,crop_bgr,180,-0.06157222417266345,-0.10439807164144747,1682718815_000625
1682718815,1682718815_000537,4,crop_bgr,180,0.11080357597361186,-0.015773033749483745,1682718815_000041
1682718815,1682718815_000541,4,crop_bgr,180,-0.14545348727348295,-0.36823875386575305,1682718815_000213
1682718815,1682718815_000545,4,crop_bgr,180,0.21188380288515166,0.1294068919993435,1682718815_000261
1682718815,1682718815_000549,4,crop_bgr,180,0.5096893179616508,0.30941050565841577,1682718815_000405
1682718815,1682718815_000553,4,crop_bgr,180,-0.2536050935272672,-0.04584464667046304,1682718815_000737
1682718815,1682718815_000557,4,crop_bgr,180,-0.0644842371444354,-0.25597869974828374,1682718815_000121
1682718815,1682718815_000561,4,crop_bgr,180,0.07044049327048253,-0.0656963706577758,1682718815_000205
1682718815,1682718815_000565,4,crop_bgr,180,-0.1157380789299813,-0.2648814008794603,1682718815_000461
1682718815,1682718815_000569,4,crop_bgr,180,-0.07125758627626637,0.062257709668589456,1682718815_000537
1682718815,1682718815_000573,4,crop_bgr,180,-0.025929145360877665,-0.18800216782150428,1682718815_000029
1682718815,1682718815_000577,4,crop_bgr,180,0.0637235791085673,0.138579446961868,1682718815_000685
1682718815,1682718815_000581,4,crop_bgr,180,0.006428435349781149,-0.13249715519919605,1682718815_000745
1682718815,1682718815_000585,4,crop_bgr,180,0.303323691625678,0.17775829953359545,1682718815_000365
1682718815,1682718815_000589,4,crop_bgr,180,0.35224301441886396,0.2736938857273854,1682718815_000197
1682718815,1682718815_000593,4,crop_bgr,180,0.16576479649015466,-0.10599235273098362,1682718815_000441
1682718815,1682718815_000597,4,crop_bgr,180,0.10047111396856433,-0.006057363384197915,1682718815_000709
1682718815,1682718815_000601,4,crop_bgr,180,0.1439267268367682,0.05541143532247861,1682718815_000629
1682718815,1682718815_000605,4,crop_bgr,180,0.2782243771516471,0.2396895999984566,1682718815_000265
1682718815,1682718815_000609,4,crop_bgr,180,0.32410351911722296,0.25394883430271414,1682718815_000673
1682718815,1682718815_000613,4,crop_bgr,180,-0.08422720528735034,-0.016694900813836882,1682718815_000377
1682718815,1682718815_000617,4,crop_bgr,180,0.19433876599587005,0.0234667730938716,1682718815_000681
1682718815,1682718815_000621,4,crop_bgr,180,0.09969380315635683,-0.01855273094030241,1682718815_000433
1682718815,1682718815_000625,4,crop_bgr,180,0.12916131438190667,0.03865157014899951,1682718815_000221
1682718815,1682718815_000629,4,crop_bgr,180,0.020929550995963855,-0.09200614334917333,1682718815_000597
1682718815,1682718815_000633,4,crop_bgr,180,0.18147155211594623,0.09314390658252941,1682718815_000501
1682718815,1682718815_000637,4,crop_bgr,180,0.027862318779605755,-0.00038827844257094315,1682718815_000457
1682718815,1682718815_000641,4,crop_bgr,180,0.14222819294544747,0.242772018936112,1682718815_000297
1682718815,1682718815_000645,4,crop_bgr,180,0.0475041852311996,-0.1774378716476043,1682718815_000529
1682718815,1682718815_000649,4,crop_bgr,180,0.020606764541044358,-0.15139065049972533,1682718815_000569
1682718815,1682718815_000653,4,crop_bgr,180,0.07373963854047492,-0.028845123710676972,1682718815_000401
1682718815,1682718815_000657,4,crop_bgr,180,0.13633779003810684,-0.040251094371695606,1682718815_000777
1682718815,1682718815_000661,4,crop_bgr,180,-0.2595610575956762,-0.13355749597891334,1682718815_000009
1682718815,1682718815_000665,4,crop_bgr,180,0.34739528955068666,0.019141195878427164,1682718815_000393
1682718815,1682718815_000669,4,crop_bgr,180,0.2414471301686766,0.07301414521163198,1682718815_000061
1682718815,1682718815_000673,4,crop_bgr,180,0.13258004485688743,0.04642363182869675,1682718815_000225
1682718815,1682718815_000677,4,crop_bgr,180,0.26332018976593075,-0.06794255120989197,1682718815_000201
1682718815,1682718815_000681,4,crop_bgr,180,0.4569429124540822,0.34572755661443305,1682718815_000085
1682718815,1682718815_000685,4,crop_bgr,180,0.05415436723226636,0.02171134231762682,1682718815_000065
1682718815,1682718815_000689,4,crop_bgr,180,0.1009963350809732,0.006308792432420283,1682718815_000089
1682718815,1682718815_000693,4,crop_bgr,180,0.1499880145696499,-0.03066380493592071,1682718815_000653
1682718815,1682718815_000697,4,crop_bgr,180,0.32983544009060756,0.2598383583435357,1682718815_000385
1682718815,1682718815_000701,4,crop_bgr,180,0.2219144523414731,0.1824788064934857,1682718815_000577
1682718815,1682718815_000705,4,crop_bgr,180,0.19474808276513025,0.018559446554375414,1682718815_000641
1682718815,1682718815_000709,4,crop_bgr,180,0.09620144125102177,0.022446203122717435,1682718815_000169
1682718815,1682718815_000713,4,crop_bgr,180,0.4424581859050474,0.1811585357335177,1682718815_000157
1682718815,1682718815_000717,4,crop_bgr,180,0.43807462101045846,0.2629592925685372,1682718815_000701
1682718815,1682718815_000721,4,crop_bgr,180,0.0864513965199174,-0.04483088814221128,1682718815_000341
1682718815,1682718815_000725,4,crop_bgr,180,0.1511706420547094,0.18406164575213346,1682718815_000309
1682718815,1682718815_000729,4,crop_bgr,180,0.12586663180035315,0.037019498332677904,1682718815_000037
1682718815,1682718815_000733,4,crop_bgr,180,0.15048076815186714,0.12803257231898477,1682718815_000437
1682718815,1682718815_000737,4,crop_bgr,180,0.20233634309419024,-0.08210611918352013,1682718815_000509
1682718815,1682718815_000741,4,crop_bgr,180,-0.27409788898837867,-0.22486170784146411,1682718815_000717
1682718815,1682718815_000745,4,crop_bgr,180,0.27173466754791537,0.044345863357540004,1682718815_000117
1682718815,1682718815_000749,4,crop_bgr,180,-0.03551775889561567,-0.1864888291828897,1682718815_000489
1682718815,1682718815_000753,4,crop_bgr,180,-0.19071425912036832,-0.3054640879618705,1682718815_000125
1682718815,1682718815_000757,4,crop_bgr,180,0.003293497538140011,-0.20157814998746248,1682718815_000349
1682718815,1682718815_000761,4,crop_bgr,180,-0.052947783943943026,-0.3167032594269526,1682718815_000345
1682718815,1682718815_000765,4,crop_bgr,180,0.0597788137763814,-0.1190898782867525,1682718815_000485
1682718815,1682718815_000769,4,crop_bgr,180,-0.011675922176939404,0.018291848256434554,1682718815_000493
1682718815,1682718815_000773,4,crop_bgr,180,0.24605049570023976,-0.2433469550632993,1682718815_000573
1682718815,1682718815_000777,4,crop_bgr,180,-0.03556593556552712,-0.10003807784582248,1682718815_000101
1680410249,1680410249_000000,8,full,180,0.01926394083957608,-0.06905012260980015,1680410249_000003
1680410249,1680410249_000001,8,full,180,-0.0332959970854772,-0.14350975822711984,1680410249_000006
1680410249,1680410249_000002,8,full,180,0.06207781317076096,0.005000240895062569,1680410249_000006
1680410249,1680410249_000003,8,full,180,0.012157060661374258,-0.031341602451943416,1680410249_000008
1680410249,1680410249_000004,8,full,180,5.5140304963662935e-05,-0.025671714136938823,1680410249_000007
1680410249,1680410249_000005,8,full,180,0.1558288031807859,0.06390678791056816,1680410249_000007
1680410249,1680410249_000006,8,full,180,0.19851928535540253,0.13321009042752796,1680410249_000000
1680410249,1680410249_000007,8,full,180,0.18396331567065852,0.1715756894815094,1680410249_000005
1680410249,1680410249_000008,8,full,180,0.05028131664917617,0.02610413157442898,1680410249_000002
1680410249,1680410249_000009,8,full,180,0.2196605010943312,0.13372371657328588,1680410249_000003
1680410569,1680410569_000000,8,full,180,0.16370443142999183,0.10731615275212168,1680410569_000008
1680410569,1680410569_000001,8,full,180,0.1546418092875831,0.062116419863157114,1680410569_000009
1680410569,1680410569_000002,8,full,180,0.10176424488754253,0.013911001854203853,1680410569_000006
1680410569,1680410569_000003,8,full,180,-0.09077760967732552,-0.14003636584157417,1680410569_000002
1680410569,1680410569_000004,8,full,180,0.08866973001618728,0.034644737828522364,1680410569_000003
1680410569,1680410569_000005,8,full,180,-0.02544012291905863,-0.06330059173115786,1680410569_000004
1680410569,1680410569_000006,8,full,180,0.12685016926345652,0.04195014587577999,1680410569_000004
1680410569,1680410569_000007,8,full,180,-0.049177796481096436,-0.066018775237133,1680410569_000000
1680410569,1680410569_000008,8,full,180,0.0687222532347099,0.023204653621947412,1680410569_000001
1680410569,1680410569_000009,8,full,180,0.05623318792949158,-0.014524448166644393,1680410569_000007
1680412337,1680412337_000000,8,full,180,0.14153442431645816,0.13803404236202557,1680412337_000739
1680412337,1680412337_000012,8,full,180,0.021700728262400246,-0.023882889832459276,1680412337_000123
1680412337,1680412337_000025,8,full,180,-0.001008200510813582,-0.0718462670933946,1680412337_000641
1680412337,1680412337_000037,8,full,180,-0.05643080255348237,-0.13018953955807364,1680412337_000690
1680412337,1680412337_000049,8,full,180,0.09507633717154358,0.04868656488489323,1680412337_000776
1680412337,1680412337_000062,8,full,180,0.02262769380066651,-0.029969259946625065,1680412337_000234
1680412337,1680412337_000074,8,full,180,0.036766631039641076,0.02350564946778223,1680412337_000333
1680412337,1680412337_000086,8,full,180,0.0872700842280944,0.03673230536097584,1680412337_000000
1680412337,1680412337_000099,8,full,180,-0.07866743810215295,-0.1066524392681741,1680412337_000185
1680412337,1680412337_000111,8,full,180,0.24477100238790905,0.08514407367163329,1680412337_000542
1680412337,1680412337_000123,8,full,180,0.023096487845889083,-0.03685526073986587,1680412337_000135
1680412337,1680412337_000135,8,full,180,0.1749712171842425,0.1402913226377005,1680412337_000259
1680412337,1680412337_000148,8,full,180,0.024167030263329475,-0.022131859288583373,1680412337_000074
1680412337,1680412337_000160,8,full,180,0.049432575112187654,0.03943513462557157,1680412337_000431
1680412337,1680412337_000172,8,full,180,0.11531178647087191,0.09043340815297936,1680412337_000394
1680412337,1680412337_000185,8,full,180,0.05448706188512,0.0025784552141240222,1680412337_000468
1680412337,1680412337_000197,8,full,180,-0.01782080612437516,-0.13177551544891508,1680412337_000209
1680412337,1680412337_000209,8,full,180,0.2743760889142017,0.12304589218647168,1680412337_000751
1680412337,1680412337_000222,8,full,180,0.14349507834091,0.07783012006033019,1680412337_000505
1680412337,1680412337_000234,8,full,180,0.023347364392113202,-0.021947604692403856,1680412337_000037
1680412337,1680412337_000246,8,full,180,0.06704085486889692,-0.06022384729575431,1680412337_000111
1680412337,1680412337_000259,8,full,180,0.07866497372514378,0.0037514065919279915,1680412337_000554
1680412337,1680412337_000271,8,full,180,0.015398408390246402,0.012394283479387758,1680412337_000419
1680412337,1680412337_000283,8,full,180,0.12690313492900795,0.03514552057889512,1680412337_000677
1680412337,1680412337_000296,8,full,180,0.01573807050364106,-0.09335589881807986,1680412337_000517
1680412337,1680412337_000308,8,full,180,0.2022410210455842,0.16600451358157073,1680412337_000443
1680412337,1680412337_000320,8,full,180,-0.054233674696677205,-0.15026149080442927,1680412337_000370
1680412337,1680412337_000333,8,full,180,0.2536056505324878,0.12063776000756893,1680412337_000246
1680412337,1680412337_000345,8,full,180,0.07182901425520691,-0.10136738976662933,1680412337_000567
1680412337,1680412337_000357,8,full,180,0.022410523953570325,-0.00993772564139204,1680412337_000320
1680412337,1680412337_000370,8,full,180,-0.07411670462497467,-0.10855039531508487,1680412337_000727
1680412337,1680412337_000382,8,full,180,0.1348339660923266,0.006211252380851431,1680412337_000062
1680412337,1680412337_000394,8,full,180,0.05530099927253105,-0.053197359873269734,1680412337_000172
1680412337,1680412337_000406,8,full,180,0.12471972583065553,-0.07244752325911903,1680412337_000160
1680412337,1680412337_000419,8,full,180,0.0616578024993809,0.09314691751610697,1680412337_000653
1680412337,1680412337_000431,8,full,180,0.09150641227448926,0.01985085326734391,1680412337_000012
1680412337,1680412337_000443,8,full,180,0.0019866672133985624,-0.09345769685539579,1680412337_000197
1680412337,1680412337_000456,8,full,180,0.10717794767497102,-0.0031702108420683015,1680412337_000382
1680412337,1680412337_000468,8,full,180,0.06578772544104775,0.044470344957783785,1680412337_000480
1680412337,1680412337_000480,8,full,180,-0.05161711376686548,-0.14673845515215142,1680412337_000591
1680412337,1680412337_000493,8,full,180,-0.025795458716858805,-0.12592450228875682,1680412337_000049
1680412337,1680412337_000505,8,full,180,0.04373049153259014,0.012702457493843236,1680412337_000493
1680412337,1680412337_000517,8,full,180,0.08588601199993383,-0.005028039002354212,1680412337_000271
1680412337,1680412337_000530,8,full,180,0.09466516046556861,0.018726890208800705,1680412337_000357
1680412337,1680412337_000542,8,full,180,-0.01958168237438585,-0.09370627261123883,1680412337_000604
1680412337,1680412337_000554,8,full,180,0.032074913142556484,-0.054989144288779455,1680412337_000283
