timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/08 00:53:31.481, 27987 MiB, 81920 MiB, 40 %, 112.53 W, 46
2026/09/08 00:54:01.482, 27987 MiB, 81920 MiB, 63 %, 149.75 W, 44
2026/09/08 00:54:31.483, 27987 MiB, 81920 MiB, 0 %, 91.35 W, 43
2026/09/08 00:55:01.484, 27987 MiB, 81920 MiB, 48 %, 106.18 W, 44
2026/09/08 00:55:31.485, 27987 MiB, 81920 MiB, 55 %, 118.00 W, 45
2026/09/08 00:56:01.490, 27987 MiB, 81920 MiB, 40 %, 91.86 W, 44
2026/09/08 00:56:31.491, 27987 MiB, 81920 MiB, 91 %, 296.78 W, 50
2026/09/08 00:57:01.492, 27987 MiB, 81920 MiB, 87 %, 124.31 W, 44
2026/09/08 00:57:31.497, 27987 MiB, 81920 MiB, 76 %, 141.30 W, 44
2026/09/08 00:58:01.499, 27987 MiB, 81920 MiB, 15 %, 91.26 W, 46
2026/09/08 00:58:31.499, 27987 MiB, 81920 MiB, 0 %, 251.72 W, 43
2026/09/08 00:59:01.501, 27987 MiB, 81920 MiB, 64 %, 142.65 W, 46
2026/09/08 00:59:31.503, 27987 MiB, 81920 MiB, 61 %, 93.10 W, 45
2026/09/08 01:00:01.504, 27987 MiB, 81920 MiB, 56 %, 348.83 W, 48
2026/09/08 01:00:31.506, 27987 MiB, 81920 MiB, 99 %, 168.36 W, 47
2026/09/08 01:01:01.507, 27987 MiB, 81920 MiB, 48 %, 123.90 W, 46
2026/09/08 01:01:31.508, 27987 MiB, 81920 MiB, 34 %, 92.90 W, 45
2026/09/08 01:02:01.509, 27987 MiB, 81920 MiB, 0 %, 91.76 W, 44
2026/09/08 01:02:31.511, 27987 MiB, 81920 MiB, 68 %, 112.21 W, 44
2026/09/08 01:03:01.512, 27987 MiB, 81920 MiB, 100 %, 303.54 W, 50
2026/09/08 01:03:31.514, 27987 MiB, 81920 MiB, 3 %, 124.03 W, 46
2026/09/08 01:04:01.515, 27987 MiB, 81920 MiB, 14 %, 92.40 W, 44
2026/09/08 01:04:31.517, 27987 MiB, 81920 MiB, 21 %, 98.32 W, 46
2026/09/08 01:05:01.520, 27987 MiB, 81920 MiB, 91 %, 247.54 W, 49
2026/09/08 01:05:31.522, 27987 MiB, 81920 MiB, 11 %, 91.26 W, 43
2026/09/08 01:06:01.523, 27987 MiB, 81920 MiB, 0 %, 90.67 W, 43
2026/09/08 01:06:31.525, 27987 MiB, 81920 MiB, 0 %, 91.03 W, 43
2026/09/08 01:07:01.526, 27987 MiB, 81920 MiB, 67 %, 176.24 W, 48
2026/09/08 01:07:31.530, 27987 MiB, 81920 MiB, 100 %, 299.15 W, 48
2026/09/08 01:08:01.531, 27987 MiB, 81920 MiB, 45 %, 289.46 W, 47
2026/09/08 01:08:31.533, 27987 MiB, 81920 MiB, 46 %, 105.53 W, 44
2026/09/08 01:09:01.534, 27987 MiB, 81920 MiB, 4 %, 107.11 W, 46
2026/09/08 01:09:31.535, 27987 MiB, 81920 MiB, 0 %, 90.86 W, 43
2026/09/08 01:10:01.537, 27987 MiB, 81920 MiB, 0 %, 90.86 W, 42
2026/09/08 01:10:31.538, 27987 MiB, 81920 MiB, 0 %, 91.35 W, 43
2026/09/08 01:11:01.540, 27987 MiB, 81920 MiB, 64 %, 110.47 W, 44
2026/09/08 01:11:31.541, 27987 MiB, 81920 MiB, 94 %, 302.12 W, 46
2026/09/08 01:12:01.542, 27987 MiB, 81920 MiB, 0 %, 90.76 W, 42
2026/09/08 01:12:31.544, 27987 MiB, 81920 MiB, 4 %, 91.35 W, 43
2026/09/08 01:13:01.546, 27987 MiB, 81920 MiB, 35 %, 154.47 W, 46
2026/09/08 01:13:31.547, 27987 MiB, 81920 MiB, 7 %, 90.94 W, 42
2026/09/08 01:14:01.549, 27987 MiB, 81920 MiB, 2 %, 147.36 W, 45
2026/09/08 01:14:31.551, 27987 MiB, 81920 MiB, 0 %, 91.12 W, 42
2026/09/08 01:15:01.552, 27987 MiB, 81920 MiB, 0 %, 90.62 W, 42
2026/09/08 01:15:31.554, 27987 MiB, 81920 MiB, 74 %, 269.61 W, 49
2026/09/08 01:16:01.555, 27987 MiB, 81920 MiB, 99 %, 122.50 W, 47
2026/09/08 01:16:31.556, 27987 MiB, 81920 MiB, 32 %, 273.50 W, 47
2026/09/08 01:17:01.557, 27987 MiB, 81920 MiB, 55 %, 118.36 W, 42
2026/09/08 01:17:31.558, 27987 MiB, 81920 MiB, 92 %, 278.21 W, 49
2026/09/08 01:18:01.559, 27987 MiB, 81920 MiB, 85 %, 345.44 W, 48
2026/09/08 01:18:31.561, 27987 MiB, 81920 MiB, 0 %, 90.84 W, 45
2026/09/08 01:19:01.562, 27987 MiB, 81920 MiB, 86 %, 155.45 W, 45
2026/09/08 01:19:31.563, 27987 MiB, 81920 MiB, 78 %, 236.91 W, 46
2026/09/08 01:20:01.564, 27987 MiB, 81920 MiB, 90 %, 112.05 W, 44
2026/09/08 01:20:31.566, 27987 MiB, 81920 MiB, 0 %, 90.52 W, 42
2026/09/08 01:21:01.567, 27987 MiB, 81920 MiB, 0 %, 90.94 W, 42
2026/09/08 01:21:31.568, 27987 MiB, 81920 MiB, 0 %, 90.94 W, 42
2026/09/08 01:22:01.570, 27987 MiB, 81920 MiB, 57 %, 302.40 W, 49
2026/09/08 01:22:31.571, 27987 MiB, 81920 MiB, 29 %, 125.23 W, 45
2026/09/08 01:23:01.573, 27987 MiB, 81920 MiB, 39 %, 73.17 W, 41
2026/09/08 01:23:31.574, 27987 MiB, 81920 MiB, 0 %, 91.03 W, 42
2026/09/08 01:24:01.575, 27987 MiB, 81920 MiB, 0 %, 90.57 W, 42
2026/09/08 01:24:31.580, 27987 MiB, 81920 MiB, 58 %, 268.18 W, 46
2026/09/08 01:25:01.581, 27987 MiB, 81920 MiB, 0 %, 90.94 W, 43
2026/09/08 01:25:31.583, 27987 MiB, 81920 MiB, 69 %, 260.27 W, 47
2026/09/08 01:26:01.584, 27987 MiB, 81920 MiB, 69 %, 91.96 W, 45
2026/09/08 01:26:31.585, 27987 MiB, 81920 MiB, 98 %, 236.07 W, 46
2026/09/08 01:27:01.586, 27987 MiB, 81920 MiB, 0 %, 91.03 W, 45
2026/09/08 01:27:31.588, 27987 MiB, 81920 MiB, 0 %, 90.43 W, 42
2026/09/08 01:28:01.590, 27987 MiB, 81920 MiB, 0 %, 72.48 W, 41
2026/09/08 01:28:31.602, 27987 MiB, 81920 MiB, 27 %, 238.62 W, 47
2026/09/08 01:29:01.605, 27987 MiB, 81920 MiB, 70 %, 310.13 W, 47
2026/09/08 01:29:31.607, 27987 MiB, 81920 MiB, 33 %, 232.43 W, 47
2026/09/08 01:30:01.608, 27987 MiB, 81920 MiB, 73 %, 268.74 W, 45
2026/09/08 01:30:31.609, 27987 MiB, 81920 MiB, 2 %, 216.49 W, 46
2026/09/08 01:31:01.610, 27987 MiB, 81920 MiB, 0 %, 90.76 W, 42
2026/09/08 01:31:31.611, 27987 MiB, 81920 MiB, 0 %, 75.74 W, 41
2026/09/08 01:32:01.612, 27987 MiB, 81920 MiB, 0 %, 90.43 W, 42
2026/09/08 01:32:31.614, 27987 MiB, 81920 MiB, 38 %, 180.13 W, 45
2026/09/08 01:33:01.615, 27987 MiB, 81920 MiB, 83 %, 129.62 W, 47
2026/09/08 01:33:31.617, 27987 MiB, 81920 MiB, 76 %, 149.16 W, 45
2026/09/08 01:34:01.623, 27987 MiB, 81920 MiB, 83 %, 283.85 W, 48
2026/09/08 01:34:31.624, 27987 MiB, 81920 MiB, 30 %, 308.02 W, 48
2026/09/08 01:35:01.626, 27987 MiB, 81920 MiB, 27 %, 93.52 W, 43
2026/09/08 01:35:31.627, 27987 MiB, 81920 MiB, 1 %, 210.57 W, 45
2026/09/08 01:36:01.628, 27987 MiB, 81920 MiB, 5 %, 121.25 W, 46
2026/09/08 01:36:31.629, 27987 MiB, 81920 MiB, 67 %, 92.32 W, 45
2026/09/08 01:37:01.630, 27987 MiB, 81920 MiB, 0 %, 72.73 W, 41
2026/09/08 01:37:31.631, 27987 MiB, 81920 MiB, 2 %, 90.67 W, 42
2026/09/08 01:38:01.632, 27987 MiB, 81920 MiB, 22 %, 76.18 W, 41
2026/09/08 01:38:31.633, 27987 MiB, 81920 MiB, 22 %, 91.03 W, 42
2026/09/08 01:39:01.634, 27987 MiB, 81920 MiB, 74 %, 227.48 W, 48
2026/09/08 01:39:31.635, 27987 MiB, 81920 MiB, 89 %, 285.91 W, 48
2026/09/08 01:40:01.637, 27987 MiB, 81920 MiB, 45 %, 227.51 W, 47
2026/09/08 01:40:31.640, 27987 MiB, 81920 MiB, 0 %, 72.84 W, 41
2026/09/08 01:41:01.641, 27987 MiB, 81920 MiB, 0 %, 71.21 W, 38
2026/09/08 01:41:31.642, 27987 MiB, 81920 MiB, 26 %, 118.99 W, 41
2026/09/08 01:42:01.648, 27987 MiB, 81920 MiB, 0 %, 89.06 W, 41
2026/09/08 01:42:31.649, 27987 MiB, 81920 MiB, 60 %, 243.92 W, 47
2026/09/08 01:43:01.651, 27987 MiB, 81920 MiB, 0 %, 89.57 W, 42
2026/09/08 01:43:31.652, 27987 MiB, 81920 MiB, 0 %, 72.73 W, 41
2026/09/08 01:44:01.653, 27987 MiB, 81920 MiB, 0 %, 126.69 W, 42
2026/09/08 01:44:31.654, 27987 MiB, 81920 MiB, 77 %, 248.21 W, 48
2026/09/08 01:45:01.655, 27987 MiB, 81920 MiB, 73 %, 108.08 W, 47
2026/09/08 01:45:31.656, 27987 MiB, 81920 MiB, 68 %, 90.94 W, 43
2026/09/08 01:46:01.657, 27987 MiB, 81920 MiB, 67 %, 116.20 W, 47
2026/09/08 01:46:31.659, 27987 MiB, 81920 MiB, 97 %, 154.30 W, 45
2026/09/08 01:47:01.660, 27987 MiB, 81920 MiB, 81 %, 243.92 W, 49
2026/09/08 01:47:31.662, 27987 MiB, 81920 MiB, 99 %, 284.44 W, 49
2026/09/08 01:48:01.663, 27987 MiB, 81920 MiB, 0 %, 92.00 W, 43
2026/09/08 01:48:31.664, 27987 MiB, 81920 MiB, 0 %, 90.44 W, 42
2026/09/08 01:49:01.666, 27987 MiB, 81920 MiB, 0 %, 72.55 W, 41
2026/09/08 01:49:31.668, 27987 MiB, 81920 MiB, 93 %, 91.81 W, 45
2026/09/08 01:50:01.669, 27987 MiB, 81920 MiB, 4 %, 271.72 W, 44
2026/09/08 01:50:31.671, 27987 MiB, 81920 MiB, 100 %, 298.30 W, 46
2026/09/08 01:51:01.672, 27987 MiB, 81920 MiB, 39 %, 92.82 W, 45
2026/09/08 01:51:31.674, 27987 MiB, 81920 MiB, 0 %, 90.76 W, 42
2026/09/08 01:52:01.675, 27987 MiB, 81920 MiB, 60 %, 94.81 W, 45
2026/09/08 01:52:31.677, 27987 MiB, 81920 MiB, 47 %, 298.90 W, 48
2026/09/08 01:53:01.678, 27987 MiB, 81920 MiB, 53 %, 99.61 W, 46
2026/09/08 01:53:31.679, 27987 MiB, 81920 MiB, 12 %, 90.94 W, 42
2026/09/08 01:54:01.681, 27987 MiB, 81920 MiB, 57 %, 111.12 W, 46
2026/09/08 01:54:31.681, 27987 MiB, 81920 MiB, 65 %, 293.82 W, 49
2026/09/08 01:55:01.683, 27987 MiB, 81920 MiB, 51 %, 134.93 W, 44
2026/09/08 01:55:31.684, 27987 MiB, 81920 MiB, 16 %, 86.81 W, 41
2026/09/08 01:56:01.686, 27987 MiB, 81920 MiB, 53 %, 111.22 W, 46
2026/09/08 01:56:31.690, 27987 MiB, 81920 MiB, 93 %, 299.74 W, 47
2026/09/08 01:57:01.692, 27987 MiB, 81920 MiB, 59 %, 91.53 W, 43
2026/09/08 01:57:31.694, 27987 MiB, 81920 MiB, 26 %, 246.94 W, 44
2026/09/08 01:58:01.695, 27987 MiB, 81920 MiB, 12 %, 92.82 W, 44
2026/09/08 01:58:31.696, 27987 MiB, 81920 MiB, 80 %, 286.51 W, 48
2026/09/08 01:59:01.697, 27987 MiB, 81920 MiB, 63 %, 91.53 W, 43
2026/09/08 01:59:31.698, 27987 MiB, 81920 MiB, 0 %, 91.03 W, 42
2026/09/08 02:00:01.700, 27987 MiB, 81920 MiB, 58 %, 282.63 W, 49
2026/09/08 02:00:31.700, 27987 MiB, 81920 MiB, 0 %, 91.35 W, 43
2026/09/08 02:01:01.702, 27987 MiB, 81920 MiB, 75 %, 133.93 W, 45
2026/09/08 02:01:31.703, 27987 MiB, 81920 MiB, 34 %, 91.86 W, 44
2026/09/08 02:02:01.708, 27987 MiB, 81920 MiB, 74 %, 223.99 W, 47
2026/09/08 02:02:31.709, 27987 MiB, 81920 MiB, 4 %, 102.60 W, 42
2026/09/08 02:03:01.711, 27987 MiB, 81920 MiB, 16 %, 127.28 W, 46
2026/09/08 02:03:31.712, 27987 MiB, 81920 MiB, 41 %, 146.76 W, 46
2026/09/08 02:04:01.715, 27987 MiB, 81920 MiB, 62 %, 347.54 W, 48
2026/09/08 02:04:31.724, 27987 MiB, 81920 MiB, 56 %, 156.21 W, 45
2026/09/08 02:05:01.726, 27987 MiB, 81920 MiB, 4 %, 91.16 W, 43
2026/09/08 02:05:31.728, 27987 MiB, 81920 MiB, 0 %, 91.16 W, 43
2026/09/08 02:06:01.729, 27987 MiB, 81920 MiB, 0 %, 92.03 W, 43
2026/09/08 02:06:31.731, 27987 MiB, 81920 MiB, 33 %, 114.86 W, 46
2026/09/08 02:07:01.732, 27987 MiB, 81920 MiB, 64 %, 334.23 W, 48
2026/09/08 02:07:31.733, 27987 MiB, 81920 MiB, 91 %, 108.68 W, 47
2026/09/08 02:08:01.734, 27987 MiB, 81920 MiB, 0 %, 91.16 W, 43
2026/09/08 02:08:31.736, 27987 MiB, 81920 MiB, 2 %, 91.45 W, 43
2026/09/08 02:09:01.738, 27987 MiB, 81920 MiB, 55 %, 203.29 W, 48
2026/09/08 02:09:31.740, 27987 MiB, 81920 MiB, 69 %, 298.30 W, 48
2026/09/08 02:10:01.741, 27987 MiB, 81920 MiB, 99 %, 98.04 W, 45
2026/09/08 02:10:31.743, 27987 MiB, 81920 MiB, 11 %, 90.84 W, 44
2026/09/08 02:11:01.744, 27987 MiB, 81920 MiB, 0 %, 91.03 W, 43
2026/09/08 02:11:31.746, 27987 MiB, 81920 MiB, 0 %, 91.16 W, 43
2026/09/08 02:12:01.747, 27987 MiB, 81920 MiB, 0 %, 90.94 W, 43
2026/09/08 02:12:31.749, 27987 MiB, 81920 MiB, 5 %, 91.96 W, 43
2026/09/08 02:13:01.750, 27987 MiB, 81920 MiB, 88 %, 92.69 W, 45
2026/09/08 02:13:31.751, 27987 MiB, 81920 MiB, 84 %, 300.15 W, 48
2026/09/08 02:14:01.753, 27987 MiB, 81920 MiB, 62 %, 95.20 W, 44
2026/09/08 02:14:31.754, 27987 MiB, 81920 MiB, 0 %, 92.97 W, 42
2026/09/08 02:15:01.756, 27987 MiB, 81920 MiB, 0 %, 73.03 W, 41
2026/09/08 02:15:31.757, 27987 MiB, 81920 MiB, 1 %, 147.08 W, 45
2026/09/08 02:16:01.759, 27987 MiB, 81920 MiB, 83 %, 155.59 W, 47
2026/09/08 02:16:31.769, 27987 MiB, 81920 MiB, 72 %, 292.44 W, 47
2026/09/08 02:17:01.771, 27987 MiB, 81920 MiB, 3 %, 75.18 W, 40
2026/09/08 02:17:31.773, 27987 MiB, 81920 MiB, 70 %, 239.37 W, 48
2026/09/08 02:18:01.774, 27987 MiB, 81920 MiB, 57 %, 111.47 W, 43
2026/09/08 02:18:31.775, 27987 MiB, 81920 MiB, 71 %, 95.98 W, 47
2026/09/08 02:19:01.778, 27987 MiB, 81920 MiB, 87 %, 232.32 W, 46
2026/09/08 02:19:31.787, 27987 MiB, 81920 MiB, 0 %, 91.22 W, 42
2026/09/08 02:20:01.789, 27987 MiB, 81920 MiB, 33 %, 282.95 W, 48
2026/09/08 02:20:31.790, 27987 MiB, 81920 MiB, 75 %, 113.75 W, 46
2026/09/08 02:21:01.793, 27987 MiB, 81920 MiB, 3 %, 90.62 W, 43
2026/09/08 02:21:31.795, 27987 MiB, 81920 MiB, 60 %, 108.64 W, 45
2026/09/08 02:22:01.795, 27987 MiB, 81920 MiB, 52 %, 116.42 W, 44
2026/09/08 02:22:31.797, 27987 MiB, 81920 MiB, 0 %, 90.12 W, 42
2026/09/08 02:23:01.799, 27987 MiB, 81920 MiB, 12 %, 285.28 W, 50
2026/09/08 02:23:31.800, 27987 MiB, 81920 MiB, 91 %, 93.52 W, 47
2026/09/08 02:24:01.801, 27987 MiB, 81920 MiB, 0 %, 90.94 W, 42
2026/09/08 02:24:31.802, 27987 MiB, 81920 MiB, 29 %, 185.39 W, 45
2026/09/08 02:25:01.804, 27987 MiB, 81920 MiB, 0 %, 91.62 W, 43
2026/09/08 02:25:31.805, 27987 MiB, 81920 MiB, 82 %, 92.32 W, 45
2026/09/08 02:26:01.808, 27987 MiB, 81920 MiB, 0 %, 92.22 W, 43
2026/09/08 02:26:31.809, 27987 MiB, 81920 MiB, 18 %, 209.54 W, 44
2026/09/08 02:27:01.810, 27987 MiB, 81920 MiB, 57 %, 154.91 W, 45
2026/09/08 02:27:31.811, 27987 MiB, 81920 MiB, 46 %, 233.98 W, 46
2026/09/08 02:28:01.813, 27987 MiB, 81920 MiB, 32 %, 104.77 W, 45
2026/09/08 02:28:31.814, 27987 MiB, 81920 MiB, 0 %, 91.45 W, 43
2026/09/08 02:29:01.816, 27987 MiB, 81920 MiB, 0 %, 72.40 W, 41
2026/09/08 02:29:31.817, 27987 MiB, 81920 MiB, 97 %, 328.60 W, 47
2026/09/08 02:30:01.821, 27987 MiB, 81920 MiB, 34 %, 205.43 W, 47
2026/09/08 02:30:31.823, 27987 MiB, 81920 MiB, 0 %, 72.65 W, 41
2026/09/08 02:31:01.824, 27987 MiB, 81920 MiB, 32 %, 298.55 W, 48
2026/09/08 02:31:31.825, 27987 MiB, 81920 MiB, 0 %, 91.35 W, 43
2026/09/08 02:32:01.827, 27987 MiB, 81920 MiB, 85 %, 297.67 W, 49
2026/09/08 02:32:31.829, 27987 MiB, 81920 MiB, 100 %, 309.21 W, 47
2026/09/08 02:33:01.830, 27987 MiB, 81920 MiB, 13 %, 91.96 W, 48
2026/09/08 02:33:31.832, 27987 MiB, 81920 MiB, 17 %, 91.16 W, 43
2026/09/08 02:34:01.835, 27987 MiB, 81920 MiB, 0 %, 91.03 W, 42
2026/09/08 02:34:31.836, 27987 MiB, 81920 MiB, 0 %, 90.24 W, 42
2026/09/08 02:35:01.839, 27987 MiB, 81920 MiB, 30 %, 91.53 W, 43
2026/09/08 02:35:31.849, 27987 MiB, 81920 MiB, 38 %, 98.14 W, 45
2026/09/08 02:36:01.850, 27987 MiB, 81920 MiB, 0 %, 72.84 W, 41
2026/09/08 02:36:31.852, 27987 MiB, 81920 MiB, 2 %, 108.35 W, 44
2026/09/08 02:37:01.853, 27987 MiB, 81920 MiB, 3 %, 90.67 W, 43
2026/09/08 02:37:31.855, 27987 MiB, 81920 MiB, 2 %, 95.89 W, 42
2026/09/08 02:38:01.858, 27987 MiB, 81920 MiB, 0 %, 90.94 W, 42
2026/09/08 02:38:31.861, 27987 MiB, 81920 MiB, 34 %, 182.20 W, 44
2026/09/08 02:39:01.862, 27987 MiB, 81920 MiB, 0 %, 72.65 W, 41
2026/09/08 02:39:31.864, 27987 MiB, 81920 MiB, 97 %, 272.02 W, 46
2026/09/08 02:40:01.865, 27987 MiB, 81920 MiB, 30 %, 182.74 W, 43
2026/09/08 02:40:31.866, 27987 MiB, 81920 MiB, 68 %, 200.80 W, 44
2026/09/08 02:41:01.867, 27987 MiB, 81920 MiB, 92 %, 92.69 W, 45
2026/09/08 02:41:31.869, 27987 MiB, 81920 MiB, 10 %, 130.95 W, 45
2026/09/08 02:42:01.870, 27987 MiB, 81920 MiB, 26 %, 91.35 W, 43
2026/09/08 02:42:31.871, 27987 MiB, 81920 MiB, 89 %, 151.49 W, 45
2026/09/08 02:43:01.872, 27987 MiB, 81920 MiB, 0 %, 89.74 W, 42
2026/09/08 02:43:31.874, 27987 MiB, 81920 MiB, 77 %, 91.53 W, 44
2026/09/08 02:44:01.875, 27987 MiB, 81920 MiB, 0 %, 91.34 W, 42
2026/09/08 02:44:31.876, 27987 MiB, 81920 MiB, 58 %, 281.20 W, 47
2026/09/08 02:45:01.878, 27987 MiB, 81920 MiB, 64 %, 92.03 W, 42
2026/09/08 02:45:31.879, 27987 MiB, 81920 MiB, 61 %, 101.57 W, 47
2026/09/08 02:46:01.881, 27987 MiB, 81920 MiB, 0 %, 72.05 W, 40
2026/09/08 02:46:31.882, 27987 MiB, 81920 MiB, 0 %, 70.86 W, 38
2026/09/08 02:47:01.884, 27987 MiB, 81920 MiB, 0 %, 71.80 W, 39
2026/09/08 02:47:31.885, 27987 MiB, 81920 MiB, 0 %, 88.87 W, 40
2026/09/08 02:48:01.886, 27987 MiB, 81920 MiB, 87 %, 319.84 W, 44
2026/09/08 02:48:31.887, 27987 MiB, 81920 MiB, 66 %, 136.32 W, 44
2026/09/08 02:49:01.889, 27987 MiB, 81920 MiB, 70 %, 294.44 W, 49
2026/09/08 02:49:31.891, 27987 MiB, 81920 MiB, 5 %, 115.79 W, 41
2026/09/08 02:50:01.892, 27987 MiB, 81920 MiB, 32 %, 281.44 W, 48
2026/09/08 02:50:31.893, 27987 MiB, 81920 MiB, 70 %, 242.24 W, 46
2026/09/08 02:51:01.895, 27987 MiB, 81920 MiB, 100 %, 276.73 W, 48
2026/09/08 02:51:31.896, 27987 MiB, 81920 MiB, 32 %, 280.60 W, 48
2026/09/08 02:52:01.897, 27987 MiB, 81920 MiB, 67 %, 92.05 W, 44
2026/09/08 02:52:31.899, 27987 MiB, 81920 MiB, 2 %, 108.94 W, 45
2026/09/08 02:53:01.900, 27987 MiB, 81920 MiB, 0 %, 90.67 W, 42
2026/09/08 02:53:31.904, 27987 MiB, 81920 MiB, 58 %, 169.92 W, 49
2026/09/08 02:54:01.906, 27987 MiB, 81920 MiB, 0 %, 90.44 W, 42
2026/09/08 02:54:31.908, 27987 MiB, 81920 MiB, 82 %, 103.96 W, 45
2026/09/08 02:55:01.909, 27987 MiB, 81920 MiB, 40 %, 134.95 W, 45
2026/09/08 02:55:31.910, 27987 MiB, 81920 MiB, 35 %, 90.76 W, 42
2026/09/08 02:56:01.912, 27987 MiB, 81920 MiB, 96 %, 315.92 W, 48
2026/09/08 02:56:31.914, 27987 MiB, 81920 MiB, 44 %, 99.24 W, 44
2026/09/08 02:57:01.917, 27987 MiB, 81920 MiB, 0 %, 221.94 W, 44
2026/09/08 02:57:31.919, 27987 MiB, 81920 MiB, 100 %, 270.55 W, 49
2026/09/08 02:58:01.921, 27987 MiB, 81920 MiB, 3 %, 92.40 W, 43
2026/09/08 02:58:31.923, 27987 MiB, 81920 MiB, 13 %, 99.34 W, 46
2026/09/08 02:59:01.924, 27987 MiB, 81920 MiB, 39 %, 92.40 W, 44
2026/09/08 02:59:31.926, 27987 MiB, 81920 MiB, 45 %, 108.35 W, 45
2026/09/08 03:00:01.927, 27987 MiB, 81920 MiB, 0 %, 90.76 W, 42
2026/09/08 03:00:31.929, 27987 MiB, 81920 MiB, 0 %, 90.94 W, 42
2026/09/08 03:01:01.930, 27987 MiB, 81920 MiB, 64 %, 105.04 W, 46
2026/09/08 03:01:31.932, 27987 MiB, 81920 MiB, 51 %, 107.21 W, 43
2026/09/08 03:02:01.933, 27987 MiB, 81920 MiB, 0 %, 91.12 W, 42
2026/09/08 03:02:31.935, 27987 MiB, 81920 MiB, 46 %, 90.67 W, 42
2026/09/08 03:03:01.936, 27987 MiB, 81920 MiB, 73 %, 107.21 W, 46
2026/09/08 03:03:31.937, 27987 MiB, 81920 MiB, 32 %, 144.98 W, 44
2026/09/08 03:04:01.939, 27987 MiB, 81920 MiB, 44 %, 123.71 W, 47
2026/09/08 03:04:31.941, 27987 MiB, 81920 MiB, 0 %, 90.34 W, 42
2026/09/08 03:05:01.942, 27987 MiB, 81920 MiB, 73 %, 91.81 W, 44
2026/09/08 03:05:31.943, 27987 MiB, 81920 MiB, 0 %, 90.76 W, 42
2026/09/08 03:06:01.945, 27987 MiB, 81920 MiB, 72 %, 136.87 W, 45
2026/09/08 03:06:31.946, 27987 MiB, 81920 MiB, 0 %, 91.26 W, 43
2026/09/08 03:07:01.948, 27987 MiB, 81920 MiB, 16 %, 91.26 W, 43
2026/09/08 03:07:31.949, 27987 MiB, 81920 MiB, 89 %, 279.12 W, 48
2026/09/08 03:08:01.950, 27987 MiB, 81920 MiB, 86 %, 303.03 W, 49
2026/09/08 03:08:31.952, 27987 MiB, 81920 MiB, 100 %, 122.24 W, 49
2026/09/08 03:09:01.954, 27987 MiB, 81920 MiB, 4 %, 92.32 W, 44
2026/09/08 03:09:31.955, 27987 MiB, 81920 MiB, 22 %, 281.75 W, 45
2026/09/08 03:10:01.957, 27987 MiB, 81920 MiB, 0 %, 91.86 W, 44
2026/09/08 03:10:31.958, 27987 MiB, 81920 MiB, 29 %, 158.00 W, 46
2026/09/08 03:11:01.960, 27987 MiB, 81920 MiB, 73 %, 287.96 W, 50
2026/09/08 03:11:31.961, 27987 MiB, 81920 MiB, 94 %, 295.92 W, 51
2026/09/08 03:12:01.962, 27987 MiB, 81920 MiB, 0 %, 91.62 W, 43
2026/09/08 03:12:31.968, 27987 MiB, 81920 MiB, 0 %, 91.53 W, 43
2026/09/08 03:13:01.970, 27987 MiB, 81920 MiB, 79 %, 92.40 W, 45
2026/09/08 03:13:31.971, 27987 MiB, 81920 MiB, 66 %, 114.71 W, 48
2026/09/08 03:14:01.972, 27987 MiB, 81920 MiB, 57 %, 105.91 W, 45
2026/09/08 03:14:31.976, 27987 MiB, 81920 MiB, 88 %, 212.51 W, 50
2026/09/08 03:15:01.978, 27987 MiB, 81920 MiB, 4 %, 186.45 W, 46
2026/09/08 03:15:31.979, 27987 MiB, 81920 MiB, 71 %, 155.18 W, 46
2026/09/08 03:16:01.980, 27987 MiB, 81920 MiB, 55 %, 93.10 W, 47
2026/09/08 03:16:31.982, 27987 MiB, 81920 MiB, 36 %, 179.68 W, 44
2026/09/08 03:17:01.983, 27987 MiB, 81920 MiB, 26 %, 91.62 W, 43
2026/09/08 03:17:31.984, 27987 MiB, 81920 MiB, 40 %, 114.98 W, 46
2026/09/08 03:18:01.985, 27987 MiB, 81920 MiB, 0 %, 90.43 W, 42
2026/09/08 03:18:31.986, 27987 MiB, 81920 MiB, 0 %, 90.86 W, 42
2026/09/08 03:19:01.988, 27987 MiB, 81920 MiB, 32 %, 284.99 W, 49
2026/09/08 03:19:31.990, 27987 MiB, 81920 MiB, 43 %, 115.19 W, 46
2026/09/08 03:20:01.992, 27987 MiB, 81920 MiB, 0 %, 72.80 W, 42
2026/09/08 03:20:31.993, 27987 MiB, 81920 MiB, 2 %, 91.31 W, 43
2026/09/08 03:21:01.995, 27987 MiB, 81920 MiB, 27 %, 91.91 W, 43
2026/09/08 03:21:31.997, 27987 MiB, 81920 MiB, 61 %, 293.26 W, 47
2026/09/08 03:22:01.998, 27987 MiB, 81920 MiB, 0 %, 90.84 W, 42
2026/09/08 03:22:32.000, 27987 MiB, 81920 MiB, 0 %, 72.33 W, 41
2026/09/08 03:23:02.001, 27987 MiB, 81920 MiB, 0 %, 91.03 W, 42
2026/09/08 03:23:32.003, 27987 MiB, 81920 MiB, 88 %, 223.04 W, 49
2026/09/08 03:24:02.005, 27987 MiB, 81920 MiB, 65 %, 105.26 W, 46
2026/09/08 03:24:32.006, 27987 MiB, 81920 MiB, 70 %, 133.02 W, 45
