timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/08 03:24:32.085, 28083 MiB, 81920 MiB, 0 %, 89.85 W, 42
2026/09/08 03:25:02.086, 28083 MiB, 81920 MiB, 27 %, 89.57 W, 43
2026/09/08 03:25:32.088, 28083 MiB, 81920 MiB, 15 %, 90.43 W, 43
2026/09/08 03:26:02.089, 28083 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 03:26:32.091, 28083 MiB, 81920 MiB, 0 %, 72.12 W, 41
2026/09/08 03:27:02.092, 28083 MiB, 81920 MiB, 92 %, 288.24 W, 45
2026/09/08 03:27:32.093, 28083 MiB, 81920 MiB, 0 %, 89.15 W, 42
2026/09/08 03:28:02.095, 28083 MiB, 81920 MiB, 0 %, 88.97 W, 42
2026/09/08 03:28:32.104, 28083 MiB, 81920 MiB, 31 %, 91.12 W, 43
2026/09/08 03:29:02.105, 28083 MiB, 81920 MiB, 4 %, 100.04 W, 44
2026/09/08 03:29:32.106, 28083 MiB, 81920 MiB, 0 %, 90.25 W, 43
2026/09/08 03:30:02.110, 28083 MiB, 81920 MiB, 35 %, 184.50 W, 44
2026/09/08 03:30:32.111, 28083 MiB, 81920 MiB, 59 %, 365.37 W, 49
2026/09/08 03:31:02.113, 28083 MiB, 81920 MiB, 86 %, 92.05 W, 45
2026/09/08 03:31:32.114, 28083 MiB, 81920 MiB, 42 %, 118.57 W, 47
2026/09/08 03:32:02.116, 28083 MiB, 81920 MiB, 31 %, 186.91 W, 46
2026/09/08 03:32:32.117, 28083 MiB, 81920 MiB, 73 %, 98.42 W, 44
2026/09/08 03:33:02.118, 28083 MiB, 81920 MiB, 77 %, 340.41 W, 48
2026/09/08 03:33:32.120, 28083 MiB, 81920 MiB, 92 %, 280.86 W, 47
2026/09/08 03:34:02.121, 28083 MiB, 81920 MiB, 89 %, 269.06 W, 48
2026/09/08 03:34:32.122, 28083 MiB, 81920 MiB, 27 %, 162.72 W, 46
2026/09/08 03:35:02.125, 28083 MiB, 81920 MiB, 54 %, 90.52 W, 44
2026/09/08 03:35:32.129, 28083 MiB, 81920 MiB, 0 %, 89.29 W, 42
2026/09/08 03:36:02.131, 28083 MiB, 81920 MiB, 31 %, 89.38 W, 44
2026/09/08 03:36:32.132, 28083 MiB, 81920 MiB, 14 %, 278.79 W, 48
2026/09/08 03:37:02.133, 28083 MiB, 81920 MiB, 0 %, 87.68 W, 41
2026/09/08 03:37:32.135, 28083 MiB, 81920 MiB, 0 %, 89.75 W, 42
2026/09/08 03:38:02.136, 28083 MiB, 81920 MiB, 57 %, 89.84 W, 47
2026/09/08 03:38:32.137, 28083 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 03:39:02.139, 28083 MiB, 81920 MiB, 0 %, 89.57 W, 42
2026/09/08 03:39:32.140, 28083 MiB, 81920 MiB, 36 %, 131.82 W, 45
2026/09/08 03:40:02.141, 28083 MiB, 81920 MiB, 0 %, 89.75 W, 42
2026/09/08 03:40:32.143, 28083 MiB, 81920 MiB, 1 %, 217.68 W, 46
2026/09/08 03:41:02.145, 28083 MiB, 81920 MiB, 57 %, 165.97 W, 46
2026/09/08 03:41:32.146, 28083 MiB, 81920 MiB, 95 %, 295.36 W, 49
2026/09/08 03:42:02.147, 28083 MiB, 81920 MiB, 18 %, 109.17 W, 46
2026/09/08 03:42:32.148, 28083 MiB, 81920 MiB, 0 %, 89.75 W, 43
2026/09/08 03:43:02.151, 28083 MiB, 81920 MiB, 0 %, 91.03 W, 43
2026/09/08 03:43:32.155, 28083 MiB, 81920 MiB, 48 %, 90.25 W, 43
2026/09/08 03:44:02.157, 28083 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 03:44:32.159, 28083 MiB, 81920 MiB, 0 %, 72.20 W, 41
2026/09/08 03:45:02.160, 28083 MiB, 81920 MiB, 76 %, 278.83 W, 46
2026/09/08 03:45:32.162, 28083 MiB, 81920 MiB, 54 %, 91.45 W, 44
2026/09/08 03:46:02.163, 28083 MiB, 81920 MiB, 0 %, 72.80 W, 41
2026/09/08 03:46:32.164, 28083 MiB, 81920 MiB, 0 %, 90.71 W, 42
2026/09/08 03:47:02.166, 28083 MiB, 81920 MiB, 0 %, 72.28 W, 41
2026/09/08 03:47:32.167, 28083 MiB, 81920 MiB, 67 %, 272.24 W, 47
2026/09/08 03:48:02.169, 28083 MiB, 81920 MiB, 78 %, 228.22 W, 48
2026/09/08 03:48:32.171, 28083 MiB, 81920 MiB, 87 %, 295.09 W, 48
2026/09/08 03:49:02.172, 28083 MiB, 81920 MiB, 63 %, 163.38 W, 47
2026/09/08 03:49:32.173, 28083 MiB, 81920 MiB, 92 %, 176.10 W, 49
2026/09/08 03:50:02.174, 28083 MiB, 81920 MiB, 0 %, 90.02 W, 43
2026/09/08 03:50:32.175, 28083 MiB, 81920 MiB, 27 %, 90.34 W, 44
2026/09/08 03:51:02.177, 28083 MiB, 81920 MiB, 49 %, 166.41 W, 44
2026/09/08 03:51:32.178, 28083 MiB, 81920 MiB, 0 %, 71.28 W, 39
2026/09/08 03:52:02.180, 28083 MiB, 81920 MiB, 60 %, 92.42 W, 42
2026/09/08 03:52:32.181, 28083 MiB, 81920 MiB, 52 %, 101.68 W, 45
2026/09/08 03:53:02.182, 28083 MiB, 81920 MiB, 67 %, 99.94 W, 43
2026/09/08 03:53:32.183, 28083 MiB, 81920 MiB, 94 %, 260.82 W, 48
2026/09/08 03:54:02.185, 28083 MiB, 81920 MiB, 0 %, 90.76 W, 43
2026/09/08 03:54:32.186, 28083 MiB, 81920 MiB, 14 %, 287.64 W, 49
2026/09/08 03:55:02.187, 28083 MiB, 81920 MiB, 78 %, 274.07 W, 48
2026/09/08 03:55:32.188, 28083 MiB, 81920 MiB, 0 %, 89.38 W, 42
2026/09/08 03:56:02.189, 28083 MiB, 81920 MiB, 73 %, 91.72 W, 44
2026/09/08 03:56:32.190, 28083 MiB, 81920 MiB, 33 %, 90.16 W, 43
2026/09/08 03:57:02.192, 28083 MiB, 81920 MiB, 0 %, 71.88 W, 41
2026/09/08 03:57:32.193, 28083 MiB, 81920 MiB, 90 %, 243.32 W, 46
2026/09/08 03:58:02.194, 28083 MiB, 81920 MiB, 0 %, 89.38 W, 42
2026/09/08 03:58:32.195, 28083 MiB, 81920 MiB, 67 %, 90.25 W, 44
2026/09/08 03:59:02.196, 28083 MiB, 81920 MiB, 0 %, 89.57 W, 42
2026/09/08 03:59:32.197, 28083 MiB, 81920 MiB, 69 %, 135.82 W, 44
2026/09/08 04:00:02.198, 28083 MiB, 81920 MiB, 59 %, 117.37 W, 45
2026/09/08 04:00:32.199, 28083 MiB, 81920 MiB, 69 %, 142.49 W, 45
2026/09/08 04:01:02.200, 28083 MiB, 81920 MiB, 50 %, 93.88 W, 43
2026/09/08 04:01:32.202, 28083 MiB, 81920 MiB, 0 %, 89.15 W, 42
2026/09/08 04:02:02.204, 28083 MiB, 81920 MiB, 36 %, 287.35 W, 48
2026/09/08 04:02:32.205, 28083 MiB, 81920 MiB, 0 %, 89.93 W, 43
2026/09/08 04:03:02.207, 28083 MiB, 81920 MiB, 46 %, 307.75 W, 49
2026/09/08 04:03:32.208, 28083 MiB, 81920 MiB, 66 %, 228.79 W, 46
2026/09/08 04:04:02.209, 28083 MiB, 81920 MiB, 39 %, 90.76 W, 46
2026/09/08 04:04:32.211, 28083 MiB, 81920 MiB, 94 %, 138.21 W, 49
2026/09/08 04:05:02.212, 28083 MiB, 81920 MiB, 16 %, 134.76 W, 45
2026/09/08 04:05:32.215, 28083 MiB, 81920 MiB, 72 %, 94.81 W, 43
2026/09/08 04:06:02.217, 28083 MiB, 81920 MiB, 0 %, 89.38 W, 43
2026/09/08 04:06:32.218, 28083 MiB, 81920 MiB, 33 %, 89.57 W, 42
2026/09/08 04:07:02.222, 28083 MiB, 81920 MiB, 0 %, 71.95 W, 41
2026/09/08 04:07:32.224, 28083 MiB, 81920 MiB, 69 %, 190.70 W, 49
2026/09/08 04:08:02.225, 28083 MiB, 81920 MiB, 61 %, 194.43 W, 46
2026/09/08 04:08:32.226, 28083 MiB, 81920 MiB, 0 %, 89.38 W, 42
2026/09/08 04:09:02.227, 28083 MiB, 81920 MiB, 36 %, 268.75 W, 43
2026/09/08 04:09:32.229, 28083 MiB, 81920 MiB, 0 %, 272.63 W, 45
2026/09/08 04:10:02.238, 28083 MiB, 81920 MiB, 59 %, 90.02 W, 43
2026/09/08 04:10:32.240, 28083 MiB, 81920 MiB, 37 %, 89.24 W, 45
2026/09/08 04:11:02.241, 28083 MiB, 81920 MiB, 23 %, 108.76 W, 45
2026/09/08 04:11:32.243, 28083 MiB, 81920 MiB, 0 %, 89.25 W, 42
2026/09/08 04:12:02.245, 28083 MiB, 81920 MiB, 0 %, 72.25 W, 41
2026/09/08 04:12:32.247, 28083 MiB, 81920 MiB, 58 %, 164.34 W, 47
2026/09/08 04:13:02.248, 28083 MiB, 81920 MiB, 0 %, 90.03 W, 43
2026/09/08 04:13:32.249, 28083 MiB, 81920 MiB, 42 %, 150.37 W, 45
2026/09/08 04:14:02.251, 28083 MiB, 81920 MiB, 1 %, 90.35 W, 43
2026/09/08 04:14:32.252, 28083 MiB, 81920 MiB, 86 %, 148.70 W, 47
2026/09/08 04:15:02.254, 28083 MiB, 81920 MiB, 20 %, 125.16 W, 46
2026/09/08 04:15:32.260, 28083 MiB, 81920 MiB, 4 %, 90.95 W, 44
2026/09/08 04:16:02.265, 28083 MiB, 81920 MiB, 70 %, 260.22 W, 47
2026/09/08 04:16:32.277, 28083 MiB, 81920 MiB, 18 %, 318.05 W, 48
2026/09/08 04:17:02.278, 28083 MiB, 81920 MiB, 0 %, 90.52 W, 43
2026/09/08 04:17:32.280, 28083 MiB, 81920 MiB, 77 %, 241.54 W, 48
2026/09/08 04:18:02.284, 28083 MiB, 81920 MiB, 0 %, 90.62 W, 44
2026/09/08 04:18:32.285, 28083 MiB, 81920 MiB, 78 %, 91.53 W, 46
2026/09/08 04:19:02.287, 28083 MiB, 81920 MiB, 98 %, 295.34 W, 51
2026/09/08 04:19:32.288, 28083 MiB, 81920 MiB, 0 %, 89.93 W, 43
2026/09/08 04:20:02.289, 28083 MiB, 81920 MiB, 0 %, 82.45 W, 42
2026/09/08 04:20:32.291, 28083 MiB, 81920 MiB, 75 %, 91.12 W, 44
2026/09/08 04:21:02.293, 28083 MiB, 81920 MiB, 0 %, 90.52 W, 43
2026/09/08 04:21:32.296, 28083 MiB, 81920 MiB, 44 %, 288.84 W, 50
2026/09/08 04:22:02.297, 28083 MiB, 81920 MiB, 42 %, 90.52 W, 44
2026/09/08 04:22:32.299, 28083 MiB, 81920 MiB, 68 %, 294.46 W, 47
2026/09/08 04:23:02.301, 28083 MiB, 81920 MiB, 83 %, 277.33 W, 48
2026/09/08 04:23:32.302, 28083 MiB, 81920 MiB, 0 %, 89.93 W, 43
2026/09/08 04:24:02.304, 28083 MiB, 81920 MiB, 75 %, 101.08 W, 44
2026/09/08 04:24:32.307, 28083 MiB, 81920 MiB, 0 %, 89.84 W, 43
2026/09/08 04:25:02.308, 28083 MiB, 81920 MiB, 0 %, 89.93 W, 43
2026/09/08 04:25:32.309, 28083 MiB, 81920 MiB, 51 %, 292.98 W, 48
2026/09/08 04:26:02.311, 28083 MiB, 81920 MiB, 3 %, 123.83 W, 44
2026/09/08 04:26:32.312, 28083 MiB, 81920 MiB, 0 %, 71.80 W, 41
2026/09/08 04:27:02.314, 28083 MiB, 81920 MiB, 87 %, 275.57 W, 49
2026/09/08 04:27:32.315, 28083 MiB, 81920 MiB, 23 %, 289.09 W, 48
2026/09/08 04:28:02.316, 28083 MiB, 81920 MiB, 0 %, 89.93 W, 43
2026/09/08 04:28:32.318, 28083 MiB, 81920 MiB, 85 %, 254.24 W, 50
2026/09/08 04:29:02.319, 28083 MiB, 81920 MiB, 2 %, 105.80 W, 45
2026/09/08 04:29:32.321, 28083 MiB, 81920 MiB, 40 %, 90.86 W, 45
2026/09/08 04:30:02.322, 28083 MiB, 81920 MiB, 0 %, 72.20 W, 41
2026/09/08 04:30:32.324, 28083 MiB, 81920 MiB, 56 %, 173.47 W, 46
2026/09/08 04:31:02.325, 28083 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 04:31:32.326, 28083 MiB, 81920 MiB, 0 %, 90.02 W, 43
2026/09/08 04:32:02.327, 28083 MiB, 81920 MiB, 91 %, 285.31 W, 46
2026/09/08 04:32:32.329, 28083 MiB, 81920 MiB, 31 %, 214.10 W, 45
2026/09/08 04:33:02.330, 28083 MiB, 81920 MiB, 27 %, 205.32 W, 45
2026/09/08 04:33:32.340, 28083 MiB, 81920 MiB, 26 %, 105.04 W, 44
2026/09/08 04:34:02.348, 28083 MiB, 81920 MiB, 0 %, 89.20 W, 42
2026/09/08 04:34:32.349, 28083 MiB, 81920 MiB, 47 %, 292.38 W, 47
2026/09/08 04:35:02.351, 28083 MiB, 81920 MiB, 9 %, 90.95 W, 44
2026/09/08 04:35:32.352, 28083 MiB, 81920 MiB, 0 %, 89.38 W, 42
2026/09/08 04:36:02.353, 28083 MiB, 81920 MiB, 0 %, 71.88 W, 41
2026/09/08 04:36:32.354, 28083 MiB, 81920 MiB, 16 %, 89.66 W, 42
2026/09/08 04:37:02.355, 28083 MiB, 81920 MiB, 70 %, 187.11 W, 47
2026/09/08 04:37:32.357, 28083 MiB, 81920 MiB, 98 %, 206.72 W, 48
2026/09/08 04:38:02.358, 28083 MiB, 81920 MiB, 73 %, 90.02 W, 43
2026/09/08 04:38:32.360, 28083 MiB, 81920 MiB, 57 %, 168.03 W, 46
2026/09/08 04:39:02.361, 28083 MiB, 81920 MiB, 90 %, 284.99 W, 47
2026/09/08 04:39:32.363, 28083 MiB, 81920 MiB, 47 %, 145.72 W, 46
2026/09/08 04:40:02.364, 28083 MiB, 81920 MiB, 78 %, 292.09 W, 50
2026/09/08 04:40:32.365, 28083 MiB, 81920 MiB, 85 %, 93.10 W, 48
2026/09/08 04:41:02.366, 28083 MiB, 81920 MiB, 58 %, 223.23 W, 46
2026/09/08 04:41:32.367, 28083 MiB, 81920 MiB, 66 %, 214.10 W, 47
2026/09/08 04:42:02.368, 28083 MiB, 81920 MiB, 0 %, 160.92 W, 41
2026/09/08 04:42:32.370, 28083 MiB, 81920 MiB, 0 %, 89.38 W, 42
2026/09/08 04:43:02.372, 28083 MiB, 81920 MiB, 66 %, 90.25 W, 44
2026/09/08 04:43:32.373, 28083 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 04:44:02.381, 28083 MiB, 81920 MiB, 0 %, 89.38 W, 42
2026/09/08 04:44:32.383, 28083 MiB, 81920 MiB, 80 %, 91.54 W, 44
2026/09/08 04:45:02.384, 28083 MiB, 81920 MiB, 0 %, 89.57 W, 43
2026/09/08 04:45:32.386, 28083 MiB, 81920 MiB, 87 %, 295.09 W, 51
2026/09/08 04:46:02.387, 28083 MiB, 81920 MiB, 29 %, 175.33 W, 46
2026/09/08 04:46:32.391, 28083 MiB, 81920 MiB, 42 %, 91.12 W, 44
2026/09/08 04:47:02.393, 28083 MiB, 81920 MiB, 60 %, 90.76 W, 45
2026/09/08 04:47:32.394, 28083 MiB, 81920 MiB, 3 %, 89.66 W, 44
2026/09/08 04:48:02.395, 28083 MiB, 81920 MiB, 0 %, 90.25 W, 43
2026/09/08 04:48:32.396, 28083 MiB, 81920 MiB, 71 %, 173.53 W, 46
2026/09/08 04:49:02.400, 28083 MiB, 81920 MiB, 51 %, 213.40 W, 45
2026/09/08 04:49:32.402, 28083 MiB, 81920 MiB, 54 %, 92.32 W, 44
2026/09/08 04:50:02.403, 28083 MiB, 81920 MiB, 0 %, 89.47 W, 42
2026/09/08 04:50:32.405, 28083 MiB, 81920 MiB, 32 %, 240.68 W, 45
2026/09/08 04:51:02.407, 28083 MiB, 81920 MiB, 61 %, 149.58 W, 47
2026/09/08 04:51:32.408, 28083 MiB, 81920 MiB, 91 %, 186.91 W, 49
2026/09/08 04:52:02.411, 28083 MiB, 81920 MiB, 91 %, 274.38 W, 49
2026/09/08 04:52:32.412, 28083 MiB, 81920 MiB, 75 %, 195.01 W, 48
2026/09/08 04:53:02.413, 28083 MiB, 81920 MiB, 41 %, 158.60 W, 45
2026/09/08 04:53:32.414, 28083 MiB, 81920 MiB, 80 %, 277.92 W, 49
2026/09/08 04:54:02.415, 28083 MiB, 81920 MiB, 7 %, 93.79 W, 43
2026/09/08 04:54:32.416, 28083 MiB, 81920 MiB, 0 %, 89.84 W, 43
2026/09/08 04:55:02.418, 28083 MiB, 81920 MiB, 85 %, 117.49 W, 46
2026/09/08 04:55:32.420, 28083 MiB, 81920 MiB, 49 %, 246.41 W, 47
2026/09/08 04:56:02.422, 28083 MiB, 81920 MiB, 100 %, 101.40 W, 44
2026/09/08 04:56:32.423, 28083 MiB, 81920 MiB, 0 %, 71.08 W, 38
2026/09/08 04:57:02.425, 28083 MiB, 81920 MiB, 0 %, 88.10 W, 40
2026/09/08 04:57:32.426, 28083 MiB, 81920 MiB, 71 %, 274.64 W, 45
2026/09/08 04:58:02.429, 28083 MiB, 81920 MiB, 89 %, 92.70 W, 45
2026/09/08 04:58:32.430, 28083 MiB, 81920 MiB, 76 %, 293.26 W, 46
2026/09/08 04:59:02.432, 28083 MiB, 81920 MiB, 0 %, 89.15 W, 42
2026/09/08 04:59:32.433, 28083 MiB, 81920 MiB, 9 %, 224.93 W, 47
2026/09/08 05:00:02.434, 28083 MiB, 81920 MiB, 27 %, 124.42 W, 46
2026/09/08 05:00:32.435, 28083 MiB, 81920 MiB, 0 %, 89.57 W, 42
2026/09/08 05:01:02.436, 28083 MiB, 81920 MiB, 10 %, 90.95 W, 41
2026/09/08 05:01:32.437, 28083 MiB, 81920 MiB, 0 %, 89.06 W, 41
2026/09/08 05:02:02.439, 28083 MiB, 81920 MiB, 0 %, 89.10 W, 42
2026/09/08 05:02:32.440, 28083 MiB, 81920 MiB, 60 %, 297.36 W, 48
2026/09/08 05:03:02.441, 28083 MiB, 81920 MiB, 99 %, 126.08 W, 46
2026/09/08 05:03:32.445, 28083 MiB, 81920 MiB, 2 %, 109.66 W, 45
2026/09/08 05:04:02.447, 28083 MiB, 81920 MiB, 35 %, 90.62 W, 43
2026/09/08 05:04:32.449, 28083 MiB, 81920 MiB, 30 %, 89.38 W, 45
2026/09/08 05:05:02.450, 28083 MiB, 81920 MiB, 36 %, 92.15 W, 44
2026/09/08 05:05:32.452, 28083 MiB, 81920 MiB, 0 %, 89.66 W, 42
2026/09/08 05:06:02.454, 28083 MiB, 81920 MiB, 30 %, 203.40 W, 49
2026/09/08 05:06:32.456, 28083 MiB, 81920 MiB, 13 %, 89.15 W, 42
2026/09/08 05:07:02.458, 28083 MiB, 81920 MiB, 79 %, 93.79 W, 44
2026/09/08 05:07:32.459, 28083 MiB, 81920 MiB, 3 %, 229.70 W, 46
2026/09/08 05:08:02.460, 28083 MiB, 81920 MiB, 67 %, 92.32 W, 47
2026/09/08 05:08:32.461, 28083 MiB, 81920 MiB, 0 %, 181.11 W, 45
2026/09/08 05:09:02.463, 28083 MiB, 81920 MiB, 67 %, 114.71 W, 46
2026/09/08 05:09:32.464, 28083 MiB, 81920 MiB, 0 %, 90.16 W, 43
2026/09/08 05:10:02.465, 28083 MiB, 81920 MiB, 72 %, 295.05 W, 49
2026/09/08 05:10:32.467, 28083 MiB, 81920 MiB, 82 %, 92.82 W, 44
2026/09/08 05:11:02.468, 28083 MiB, 81920 MiB, 49 %, 166.32 W, 44
2026/09/08 05:11:32.469, 28083 MiB, 81920 MiB, 89 %, 222.08 W, 45
2026/09/08 05:12:02.471, 28083 MiB, 81920 MiB, 55 %, 246.60 W, 42
2026/09/08 05:12:32.472, 28083 MiB, 81920 MiB, 0 %, 90.86 W, 43
2026/09/08 05:13:02.473, 28083 MiB, 81920 MiB, 58 %, 89.75 W, 43
2026/09/08 05:13:32.475, 28083 MiB, 81920 MiB, 49 %, 143.36 W, 48
2026/09/08 05:14:02.477, 28083 MiB, 81920 MiB, 70 %, 288.86 W, 49
2026/09/08 05:14:32.478, 28083 MiB, 81920 MiB, 0 %, 89.66 W, 42
2026/09/08 05:15:02.480, 28083 MiB, 81920 MiB, 55 %, 85.71 W, 41
2026/09/08 05:15:32.481, 28083 MiB, 81920 MiB, 75 %, 287.67 W, 49
2026/09/08 05:16:02.482, 28083 MiB, 81920 MiB, 67 %, 193.35 W, 46
2026/09/08 05:16:32.484, 28083 MiB, 81920 MiB, 82 %, 95.58 W, 45
2026/09/08 05:17:02.485, 28083 MiB, 81920 MiB, 52 %, 103.74 W, 44
2026/09/08 05:17:32.486, 28083 MiB, 81920 MiB, 1 %, 93.00 W, 43
2026/09/08 05:18:02.488, 28083 MiB, 81920 MiB, 30 %, 112.32 W, 45
2026/09/08 05:18:32.489, 28083 MiB, 81920 MiB, 59 %, 253.98 W, 46
2026/09/08 05:19:02.491, 28083 MiB, 81920 MiB, 59 %, 158.60 W, 48
2026/09/08 05:19:32.494, 28083 MiB, 81920 MiB, 0 %, 90.86 W, 43
2026/09/08 05:20:02.495, 28083 MiB, 81920 MiB, 0 %, 90.43 W, 45
2026/09/08 05:20:32.497, 28083 MiB, 81920 MiB, 92 %, 94.12 W, 46
2026/09/08 05:21:02.499, 28083 MiB, 81920 MiB, 0 %, 89.93 W, 43
2026/09/08 05:21:32.500, 28083 MiB, 81920 MiB, 87 %, 143.81 W, 48
2026/09/08 05:22:02.501, 28083 MiB, 81920 MiB, 49 %, 209.38 W, 47
2026/09/08 05:22:32.509, 28083 MiB, 81920 MiB, 0 %, 90.52 W, 44
2026/09/08 05:23:02.511, 28083 MiB, 81920 MiB, 45 %, 120.31 W, 45
2026/09/08 05:23:32.513, 28083 MiB, 81920 MiB, 85 %, 115.22 W, 46
2026/09/08 05:24:02.514, 28083 MiB, 81920 MiB, 43 %, 90.95 W, 45
2026/09/08 05:24:32.516, 28083 MiB, 81920 MiB, 36 %, 98.35 W, 45
2026/09/08 05:25:02.517, 28083 MiB, 81920 MiB, 82 %, 243.07 W, 49
2026/09/08 05:25:32.518, 28083 MiB, 81920 MiB, 0 %, 90.25 W, 44
2026/09/08 05:26:02.519, 28083 MiB, 81920 MiB, 46 %, 148.54 W, 48
2026/09/08 05:26:32.521, 28083 MiB, 81920 MiB, 23 %, 293.24 W, 50
2026/09/08 05:27:02.522, 28083 MiB, 81920 MiB, 76 %, 329.88 W, 48
2026/09/08 05:27:32.523, 28083 MiB, 81920 MiB, 44 %, 114.98 W, 47
2026/09/08 05:28:02.525, 28083 MiB, 81920 MiB, 0 %, 89.93 W, 43
2026/09/08 05:28:32.527, 28083 MiB, 81920 MiB, 36 %, 177.38 W, 44
2026/09/08 05:29:02.528, 28083 MiB, 81920 MiB, 87 %, 91.12 W, 45
2026/09/08 05:29:32.529, 28083 MiB, 81920 MiB, 67 %, 109.01 W, 45
2026/09/08 05:30:02.531, 28083 MiB, 81920 MiB, 37 %, 93.29 W, 46
2026/09/08 05:30:32.532, 28083 MiB, 81920 MiB, 30 %, 92.00 W, 44
2026/09/08 05:31:02.533, 28083 MiB, 81920 MiB, 55 %, 294.20 W, 48
2026/09/08 05:31:32.534, 28083 MiB, 81920 MiB, 15 %, 279.97 W, 43
2026/09/08 05:32:02.535, 28083 MiB, 81920 MiB, 62 %, 217.51 W, 47
2026/09/08 05:32:32.537, 28083 MiB, 81920 MiB, 0 %, 89.24 W, 42
2026/09/08 05:33:02.538, 28083 MiB, 81920 MiB, 3 %, 90.12 W, 43
2026/09/08 05:33:32.541, 28083 MiB, 81920 MiB, 96 %, 291.52 W, 49
2026/09/08 05:34:02.546, 28083 MiB, 81920 MiB, 36 %, 91.35 W, 45
2026/09/08 05:34:32.548, 28083 MiB, 81920 MiB, 84 %, 289.73 W, 51
2026/09/08 05:35:02.549, 28083 MiB, 81920 MiB, 5 %, 130.49 W, 46
2026/09/08 05:35:32.551, 28083 MiB, 81920 MiB, 30 %, 89.84 W, 43
2026/09/08 05:36:02.554, 28083 MiB, 81920 MiB, 94 %, 291.79 W, 49
2026/09/08 05:36:32.556, 28083 MiB, 81920 MiB, 0 %, 89.66 W, 43
2026/09/08 05:37:02.557, 28083 MiB, 81920 MiB, 76 %, 291.23 W, 48
2026/09/08 05:37:32.558, 28083 MiB, 81920 MiB, 20 %, 90.25 W, 43
2026/09/08 05:38:02.561, 28083 MiB, 81920 MiB, 0 %, 90.02 W, 43
2026/09/08 05:38:32.562, 28083 MiB, 81920 MiB, 65 %, 90.76 W, 44
2026/09/08 05:39:02.563, 28083 MiB, 81920 MiB, 92 %, 247.80 W, 46
2026/09/08 05:39:32.565, 28083 MiB, 81920 MiB, 26 %, 91.45 W, 44
2026/09/08 05:40:02.566, 28083 MiB, 81920 MiB, 5 %, 76.53 W, 41
2026/09/08 05:40:32.570, 28083 MiB, 81920 MiB, 58 %, 90.52 W, 44
2026/09/08 05:41:02.572, 28083 MiB, 81920 MiB, 93 %, 92.05 W, 45
2026/09/08 05:41:32.574, 28083 MiB, 81920 MiB, 6 %, 81.39 W, 41
2026/09/08 05:42:02.575, 28083 MiB, 81920 MiB, 100 %, 194.16 W, 50
2026/09/08 05:42:32.576, 28083 MiB, 81920 MiB, 44 %, 102.21 W, 45
2026/09/08 05:43:02.577, 28083 MiB, 81920 MiB, 88 %, 182.71 W, 46
2026/09/08 05:43:32.580, 28083 MiB, 81920 MiB, 5 %, 90.62 W, 43
2026/09/08 05:44:02.582, 28083 MiB, 81920 MiB, 71 %, 110.37 W, 47
2026/09/08 05:44:32.583, 28083 MiB, 81920 MiB, 32 %, 118.09 W, 45
2026/09/08 05:45:02.584, 28083 MiB, 81920 MiB, 0 %, 72.55 W, 42
2026/09/08 05:45:32.586, 28083 MiB, 81920 MiB, 0 %, 89.57 W, 42
2026/09/08 05:46:02.587, 28083 MiB, 81920 MiB, 61 %, 90.71 W, 43
2026/09/08 05:46:32.588, 28083 MiB, 81920 MiB, 80 %, 238.85 W, 45
2026/09/08 05:47:02.590, 28083 MiB, 81920 MiB, 41 %, 281.76 W, 46
2026/09/08 05:47:32.591, 28083 MiB, 81920 MiB, 35 %, 90.76 W, 44
2026/09/08 05:48:02.592, 28083 MiB, 81920 MiB, 66 %, 91.45 W, 44
2026/09/08 05:48:32.593, 28083 MiB, 81920 MiB, 0 %, 92.42 W, 43
2026/09/08 05:49:02.595, 28083 MiB, 81920 MiB, 83 %, 288.27 W, 48
2026/09/08 05:49:32.596, 28083 MiB, 81920 MiB, 9 %, 200.93 W, 45
2026/09/08 05:50:02.597, 28083 MiB, 81920 MiB, 80 %, 193.96 W, 46
2026/09/08 05:50:32.599, 28083 MiB, 81920 MiB, 82 %, 136.14 W, 51
2026/09/08 05:51:02.601, 28083 MiB, 81920 MiB, 49 %, 118.69 W, 44
2026/09/08 05:51:32.602, 28083 MiB, 81920 MiB, 54 %, 89.66 W, 43
2026/09/08 05:52:02.604, 28083 MiB, 81920 MiB, 5 %, 72.48 W, 41
2026/09/08 05:52:32.607, 28083 MiB, 81920 MiB, 0 %, 72.20 W, 41
2026/09/08 05:53:02.608, 28083 MiB, 81920 MiB, 31 %, 89.15 W, 42
2026/09/08 05:53:32.609, 28083 MiB, 81920 MiB, 77 %, 299.80 W, 48
2026/09/08 05:54:02.611, 28083 MiB, 81920 MiB, 13 %, 270.46 W, 48
2026/09/08 05:54:32.613, 28083 MiB, 81920 MiB, 57 %, 97.85 W, 49
2026/09/08 05:55:02.615, 28083 MiB, 81920 MiB, 88 %, 104.77 W, 48
2026/09/08 05:55:32.617, 28083 MiB, 81920 MiB, 0 %, 89.16 W, 42
