timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/08 00:50:31.460, 28467 MiB, 81920 MiB, 87 %, 105.26 W, 50
2026/09/08 00:51:01.461, 28467 MiB, 81920 MiB, 73 %, 91.03 W, 46
2026/09/08 00:51:31.462, 28467 MiB, 81920 MiB, 54 %, 89.47 W, 47
2026/09/08 00:52:01.464, 28467 MiB, 81920 MiB, 5 %, 90.62 W, 47
2026/09/08 00:52:31.466, 28467 MiB, 81920 MiB, 0 %, 89.29 W, 45
2026/09/08 00:53:01.468, 28467 MiB, 81920 MiB, 71 %, 335.45 W, 51
2026/09/08 00:53:31.469, 28467 MiB, 81920 MiB, 0 %, 72.20 W, 45
2026/09/08 00:54:01.473, 28467 MiB, 81920 MiB, 59 %, 149.90 W, 47
2026/09/08 00:54:31.474, 28467 MiB, 81920 MiB, 53 %, 90.25 W, 47
2026/09/08 00:55:01.475, 28467 MiB, 81920 MiB, 69 %, 320.37 W, 53
2026/09/08 00:55:31.477, 28467 MiB, 81920 MiB, 40 %, 277.31 W, 51
2026/09/08 00:56:01.479, 28467 MiB, 81920 MiB, 0 %, 88.70 W, 48
2026/09/08 00:56:31.481, 28467 MiB, 81920 MiB, 68 %, 139.11 W, 49
2026/09/08 00:57:01.482, 28467 MiB, 81920 MiB, 47 %, 91.35 W, 48
2026/09/08 00:57:31.483, 28467 MiB, 81920 MiB, 89 %, 108.46 W, 49
2026/09/08 00:58:01.484, 28467 MiB, 81920 MiB, 0 %, 93.42 W, 47
2026/09/08 00:58:31.489, 28467 MiB, 81920 MiB, 0 %, 76.53 W, 45
2026/09/08 00:59:01.490, 28467 MiB, 81920 MiB, 77 %, 351.48 W, 53
2026/09/08 00:59:31.492, 28467 MiB, 81920 MiB, 29 %, 136.56 W, 48
2026/09/08 01:00:01.494, 28467 MiB, 81920 MiB, 79 %, 355.73 W, 52
2026/09/08 01:00:31.496, 28467 MiB, 81920 MiB, 77 %, 176.79 W, 49
2026/09/08 01:01:01.497, 28467 MiB, 81920 MiB, 57 %, 169.83 W, 50
2026/09/08 01:01:31.498, 28467 MiB, 81920 MiB, 0 %, 88.70 W, 45
2026/09/08 01:02:01.500, 28467 MiB, 81920 MiB, 87 %, 172.25 W, 52
2026/09/08 01:02:31.501, 28467 MiB, 81920 MiB, 18 %, 147.52 W, 48
2026/09/08 01:03:01.502, 28467 MiB, 81920 MiB, 22 %, 88.60 W, 45
2026/09/08 01:03:31.503, 28467 MiB, 81920 MiB, 60 %, 105.64 W, 52
2026/09/08 01:04:01.505, 28467 MiB, 81920 MiB, 0 %, 71.53 W, 43
2026/09/08 01:04:31.506, 28467 MiB, 81920 MiB, 74 %, 90.16 W, 47
2026/09/08 01:05:01.507, 28467 MiB, 81920 MiB, 0 %, 71.53 W, 43
2026/09/08 01:05:31.508, 28467 MiB, 81920 MiB, 76 %, 303.94 W, 50
2026/09/08 01:06:01.509, 28467 MiB, 81920 MiB, 73 %, 118.24 W, 48
2026/09/08 01:06:31.511, 28467 MiB, 81920 MiB, 35 %, 88.88 W, 45
2026/09/08 01:07:01.512, 28467 MiB, 81920 MiB, 53 %, 90.16 W, 47
2026/09/08 01:07:31.520, 28467 MiB, 81920 MiB, 0 %, 71.73 W, 44
2026/09/08 01:08:01.521, 28467 MiB, 81920 MiB, 87 %, 92.59 W, 46
2026/09/08 01:08:31.522, 28467 MiB, 81920 MiB, 77 %, 89.38 W, 47
2026/09/08 01:09:01.523, 28467 MiB, 81920 MiB, 68 %, 141.62 W, 50
2026/09/08 01:09:31.524, 28467 MiB, 81920 MiB, 76 %, 151.51 W, 49
2026/09/08 01:10:01.525, 28467 MiB, 81920 MiB, 88 %, 148.70 W, 49
2026/09/08 01:10:31.526, 28467 MiB, 81920 MiB, 38 %, 112.28 W, 49
2026/09/08 01:11:01.527, 28467 MiB, 81920 MiB, 33 %, 127.69 W, 47
2026/09/08 01:11:31.533, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 44
2026/09/08 01:12:01.534, 28467 MiB, 81920 MiB, 72 %, 135.21 W, 47
2026/09/08 01:12:31.535, 28467 MiB, 81920 MiB, 0 %, 89.47 W, 45
2026/09/08 01:13:01.537, 28467 MiB, 81920 MiB, 99 %, 280.57 W, 50
2026/09/08 01:13:31.539, 28467 MiB, 81920 MiB, 33 %, 300.95 W, 52
2026/09/08 01:14:01.540, 28467 MiB, 81920 MiB, 29 %, 282.35 W, 51
2026/09/08 01:14:31.542, 28467 MiB, 81920 MiB, 60 %, 89.75 W, 47
2026/09/08 01:15:01.543, 28467 MiB, 81920 MiB, 57 %, 89.57 W, 45
2026/09/08 01:15:31.544, 28467 MiB, 81920 MiB, 0 %, 88.55 W, 45
2026/09/08 01:16:01.546, 28467 MiB, 81920 MiB, 77 %, 313.66 W, 52
2026/09/08 01:16:31.547, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 45
2026/09/08 01:17:01.551, 28467 MiB, 81920 MiB, 0 %, 90.12 W, 46
2026/09/08 01:17:31.553, 28467 MiB, 81920 MiB, 0 %, 71.00 W, 44
2026/09/08 01:18:01.554, 28467 MiB, 81920 MiB, 68 %, 134.95 W, 49
2026/09/08 01:18:31.555, 28467 MiB, 81920 MiB, 66 %, 110.85 W, 49
2026/09/08 01:19:01.558, 28467 MiB, 81920 MiB, 69 %, 93.42 W, 49
2026/09/08 01:19:31.560, 28467 MiB, 81920 MiB, 96 %, 138.33 W, 52
2026/09/08 01:20:01.561, 28467 MiB, 81920 MiB, 51 %, 89.75 W, 46
2026/09/08 01:20:31.566, 28467 MiB, 81920 MiB, 57 %, 93.29 W, 46
2026/09/08 01:21:01.567, 28467 MiB, 81920 MiB, 37 %, 131.28 W, 48
2026/09/08 01:21:31.568, 28467 MiB, 81920 MiB, 88 %, 308.39 W, 49
2026/09/08 01:22:01.569, 28467 MiB, 81920 MiB, 35 %, 94.29 W, 47
2026/09/08 01:22:31.575, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 44
2026/09/08 01:23:01.577, 28467 MiB, 81920 MiB, 73 %, 326.62 W, 52
2026/09/08 01:23:31.579, 28467 MiB, 81920 MiB, 82 %, 303.94 W, 52
2026/09/08 01:24:01.580, 28467 MiB, 81920 MiB, 69 %, 180.73 W, 50
2026/09/08 01:24:31.591, 28467 MiB, 81920 MiB, 0 %, 71.80 W, 44
2026/09/08 01:25:01.593, 28467 MiB, 81920 MiB, 19 %, 71.08 W, 46
2026/09/08 01:25:31.594, 28467 MiB, 81920 MiB, 0 %, 88.19 W, 44
2026/09/08 01:26:01.595, 28467 MiB, 81920 MiB, 41 %, 216.98 W, 48
2026/09/08 01:26:31.596, 28467 MiB, 81920 MiB, 0 %, 71.13 W, 44
2026/09/08 01:27:01.597, 28467 MiB, 81920 MiB, 39 %, 90.25 W, 45
2026/09/08 01:27:31.598, 28467 MiB, 81920 MiB, 0 %, 88.64 W, 44
2026/09/08 01:28:01.600, 28467 MiB, 81920 MiB, 29 %, 163.22 W, 51
2026/09/08 01:28:31.602, 28467 MiB, 81920 MiB, 55 %, 147.52 W, 47
2026/09/08 01:29:01.603, 28467 MiB, 81920 MiB, 9 %, 103.57 W, 45
2026/09/08 01:29:31.605, 28467 MiB, 81920 MiB, 0 %, 70.93 W, 43
2026/09/08 01:30:01.607, 28467 MiB, 81920 MiB, 0 %, 71.08 W, 43
2026/09/08 01:30:31.610, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 44
2026/09/08 01:31:01.612, 28467 MiB, 81920 MiB, 34 %, 208.40 W, 49
2026/09/08 01:31:31.613, 28467 MiB, 81920 MiB, 62 %, 98.72 W, 51
2026/09/08 01:32:01.615, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 45
2026/09/08 01:32:31.616, 28467 MiB, 81920 MiB, 64 %, 89.84 W, 47
2026/09/08 01:33:01.618, 28467 MiB, 81920 MiB, 100 %, 100.31 W, 47
2026/09/08 01:33:31.619, 28467 MiB, 81920 MiB, 0 %, 70.41 W, 41
2026/09/08 01:34:01.620, 28467 MiB, 81920 MiB, 43 %, 217.08 W, 50
2026/09/08 01:34:31.621, 28467 MiB, 81920 MiB, 2 %, 88.28 W, 44
2026/09/08 01:35:01.622, 28467 MiB, 81920 MiB, 45 %, 88.97 W, 44
2026/09/08 01:35:31.624, 28467 MiB, 81920 MiB, 81 %, 346.99 W, 50
2026/09/08 01:36:01.625, 28467 MiB, 81920 MiB, 44 %, 89.38 W, 45
2026/09/08 01:36:31.626, 28467 MiB, 81920 MiB, 63 %, 121.75 W, 49
2026/09/08 01:37:01.627, 28467 MiB, 81920 MiB, 0 %, 89.06 W, 45
2026/09/08 01:37:31.629, 28467 MiB, 81920 MiB, 76 %, 91.12 W, 49
2026/09/08 01:38:01.638, 28467 MiB, 81920 MiB, 0 %, 88.97 W, 44
2026/09/08 01:38:31.642, 28467 MiB, 81920 MiB, 0 %, 70.66 W, 43
2026/09/08 01:39:01.644, 28467 MiB, 81920 MiB, 98 %, 310.08 W, 51
2026/09/08 01:39:31.645, 28467 MiB, 81920 MiB, 0 %, 88.46 W, 45
2026/09/08 01:40:01.647, 28467 MiB, 81920 MiB, 60 %, 90.16 W, 47
2026/09/08 01:40:31.648, 28467 MiB, 81920 MiB, 86 %, 270.85 W, 51
2026/09/08 01:41:01.649, 28467 MiB, 81920 MiB, 0 %, 88.97 W, 45
2026/09/08 01:41:31.651, 28467 MiB, 81920 MiB, 0 %, 88.87 W, 45
2026/09/08 01:42:01.652, 28467 MiB, 81920 MiB, 59 %, 97.05 W, 47
2026/09/08 01:42:31.653, 28467 MiB, 81920 MiB, 61 %, 92.05 W, 48
2026/09/08 01:43:01.654, 28467 MiB, 81920 MiB, 3 %, 95.36 W, 46
2026/09/08 01:43:31.655, 28467 MiB, 81920 MiB, 0 %, 89.38 W, 45
2026/09/08 01:44:01.657, 28467 MiB, 81920 MiB, 81 %, 297.99 W, 52
2026/09/08 01:44:31.658, 28467 MiB, 81920 MiB, 0 %, 89.29 W, 45
2026/09/08 01:45:01.659, 28467 MiB, 81920 MiB, 78 %, 205.20 W, 50
2026/09/08 01:45:31.660, 28467 MiB, 81920 MiB, 1 %, 88.97 W, 48
2026/09/08 01:46:01.662, 28467 MiB, 81920 MiB, 40 %, 89.57 W, 45
2026/09/08 01:46:31.663, 28467 MiB, 81920 MiB, 43 %, 124.09 W, 48
2026/09/08 01:47:01.665, 28467 MiB, 81920 MiB, 2 %, 162.03 W, 47
2026/09/08 01:47:31.665, 28467 MiB, 81920 MiB, 83 %, 261.30 W, 53
2026/09/08 01:48:01.668, 28467 MiB, 81920 MiB, 8 %, 170.28 W, 48
2026/09/08 01:48:31.669, 28467 MiB, 81920 MiB, 0 %, 88.82 W, 45
2026/09/08 01:49:01.671, 28467 MiB, 81920 MiB, 100 %, 307.23 W, 50
2026/09/08 01:49:31.672, 28467 MiB, 81920 MiB, 35 %, 88.73 W, 49
2026/09/08 01:50:01.673, 28467 MiB, 81920 MiB, 37 %, 153.16 W, 46
2026/09/08 01:50:31.676, 28467 MiB, 81920 MiB, 83 %, 167.51 W, 48
2026/09/08 01:51:01.678, 28467 MiB, 81920 MiB, 58 %, 287.11 W, 51
2026/09/08 01:51:31.680, 28467 MiB, 81920 MiB, 57 %, 223.82 W, 49
2026/09/08 01:52:01.682, 28467 MiB, 81920 MiB, 0 %, 71.83 W, 44
2026/09/08 01:52:31.686, 28467 MiB, 81920 MiB, 13 %, 99.82 W, 49
2026/09/08 01:53:01.688, 28467 MiB, 81920 MiB, 0 %, 83.46 W, 44
2026/09/08 01:53:31.689, 28467 MiB, 81920 MiB, 55 %, 90.52 W, 47
2026/09/08 01:54:01.690, 28467 MiB, 81920 MiB, 100 %, 230.89 W, 50
2026/09/08 01:54:31.691, 28467 MiB, 81920 MiB, 58 %, 321.23 W, 52
2026/09/08 01:55:01.691, 28467 MiB, 81920 MiB, 0 %, 89.66 W, 45
2026/09/08 01:55:31.693, 28467 MiB, 81920 MiB, 52 %, 89.93 W, 47
2026/09/08 01:56:01.694, 28467 MiB, 81920 MiB, 2 %, 89.74 W, 46
2026/09/08 01:56:31.696, 28467 MiB, 81920 MiB, 69 %, 127.09 W, 48
2026/09/08 01:57:01.698, 28467 MiB, 81920 MiB, 64 %, 207.26 W, 54
2026/09/08 01:57:31.699, 28467 MiB, 81920 MiB, 26 %, 92.49 W, 48
2026/09/08 01:58:01.703, 28467 MiB, 81920 MiB, 88 %, 296.55 W, 53
2026/09/08 01:58:31.704, 28467 MiB, 81920 MiB, 87 %, 196.29 W, 52
2026/09/08 01:59:01.705, 28467 MiB, 81920 MiB, 0 %, 89.57 W, 47
2026/09/08 01:59:31.707, 28467 MiB, 81920 MiB, 89 %, 125.76 W, 49
2026/09/08 02:00:01.709, 28467 MiB, 81920 MiB, 0 %, 89.84 W, 46
2026/09/08 02:00:31.711, 28467 MiB, 81920 MiB, 35 %, 118.69 W, 47
2026/09/08 02:01:01.712, 28467 MiB, 81920 MiB, 90 %, 91.54 W, 48
2026/09/08 02:01:31.713, 28467 MiB, 81920 MiB, 0 %, 71.61 W, 44
2026/09/08 02:02:01.714, 28467 MiB, 81920 MiB, 73 %, 316.91 W, 52
2026/09/08 02:02:31.715, 28467 MiB, 81920 MiB, 0 %, 89.84 W, 46
2026/09/08 02:03:01.716, 28467 MiB, 81920 MiB, 36 %, 287.35 W, 50
2026/09/08 02:03:31.717, 28467 MiB, 81920 MiB, 0 %, 89.38 W, 45
2026/09/08 02:04:01.719, 28467 MiB, 81920 MiB, 2 %, 153.59 W, 48
2026/09/08 02:04:31.721, 28467 MiB, 81920 MiB, 49 %, 219.64 W, 48
2026/09/08 02:05:01.722, 28467 MiB, 81920 MiB, 0 %, 168.21 W, 47
2026/09/08 02:05:31.724, 28467 MiB, 81920 MiB, 48 %, 260.49 W, 49
2026/09/08 02:06:01.725, 28467 MiB, 81920 MiB, 75 %, 331.06 W, 51
2026/09/08 02:06:31.727, 28467 MiB, 81920 MiB, 0 %, 90.86 W, 46
2026/09/08 02:07:01.728, 28467 MiB, 81920 MiB, 95 %, 245.73 W, 51
2026/09/08 02:07:31.734, 28467 MiB, 81920 MiB, 0 %, 89.38 W, 46
2026/09/08 02:08:01.736, 28467 MiB, 81920 MiB, 99 %, 292.66 W, 52
2026/09/08 02:08:31.738, 28467 MiB, 81920 MiB, 1 %, 90.44 W, 48
2026/09/08 02:09:01.739, 28467 MiB, 81920 MiB, 54 %, 201.82 W, 48
2026/09/08 02:09:31.741, 28467 MiB, 81920 MiB, 0 %, 89.38 W, 45
2026/09/08 02:10:01.742, 28467 MiB, 81920 MiB, 67 %, 231.24 W, 50
2026/09/08 02:10:31.744, 28467 MiB, 81920 MiB, 33 %, 221.85 W, 48
2026/09/08 02:11:01.746, 28467 MiB, 81920 MiB, 2 %, 107.44 W, 47
2026/09/08 02:11:31.751, 28467 MiB, 81920 MiB, 23 %, 185.77 W, 48
2026/09/08 02:12:01.754, 28467 MiB, 81920 MiB, 53 %, 128.62 W, 51
2026/09/08 02:12:31.756, 28467 MiB, 81920 MiB, 0 %, 88.88 W, 45
2026/09/08 02:13:01.757, 28467 MiB, 81920 MiB, 0 %, 89.66 W, 46
2026/09/08 02:13:31.759, 28467 MiB, 81920 MiB, 35 %, 163.90 W, 48
2026/09/08 02:14:01.762, 28467 MiB, 81920 MiB, 59 %, 90.22 W, 46
2026/09/08 02:14:31.763, 28467 MiB, 81920 MiB, 45 %, 88.92 W, 45
2026/09/08 02:15:01.765, 28467 MiB, 81920 MiB, 0 %, 89.52 W, 45
2026/09/08 02:15:31.766, 28467 MiB, 81920 MiB, 43 %, 89.61 W, 46
2026/09/08 02:16:01.768, 28467 MiB, 81920 MiB, 91 %, 173.59 W, 48
2026/09/08 02:16:31.769, 28467 MiB, 81920 MiB, 56 %, 140.40 W, 48
2026/09/08 02:17:01.770, 28467 MiB, 81920 MiB, 8 %, 207.62 W, 47
2026/09/08 02:17:31.771, 28467 MiB, 81920 MiB, 4 %, 221.16 W, 46
2026/09/08 02:18:01.772, 28467 MiB, 81920 MiB, 0 %, 88.73 W, 45
2026/09/08 02:18:31.774, 28467 MiB, 81920 MiB, 14 %, 89.61 W, 46
2026/09/08 02:19:01.776, 28467 MiB, 81920 MiB, 75 %, 330.04 W, 52
2026/09/08 02:19:31.777, 28467 MiB, 81920 MiB, 62 %, 93.81 W, 46
2026/09/08 02:20:01.780, 28467 MiB, 81920 MiB, 51 %, 151.80 W, 48
2026/09/08 02:20:31.782, 28467 MiB, 81920 MiB, 0 %, 89.57 W, 45
2026/09/08 02:21:01.784, 28467 MiB, 81920 MiB, 42 %, 299.22 W, 50
2026/09/08 02:21:31.785, 28467 MiB, 81920 MiB, 86 %, 90.63 W, 48
2026/09/08 02:22:01.787, 28467 MiB, 81920 MiB, 0 %, 119.18 W, 46
2026/09/08 02:22:31.789, 28467 MiB, 81920 MiB, 23 %, 89.33 W, 46
2026/09/08 02:23:01.790, 28467 MiB, 81920 MiB, 0 %, 89.24 W, 45
2026/09/08 02:23:31.792, 28467 MiB, 81920 MiB, 99 %, 141.62 W, 53
2026/09/08 02:24:01.793, 28467 MiB, 81920 MiB, 0 %, 89.29 W, 45
2026/09/08 02:24:31.794, 28467 MiB, 81920 MiB, 0 %, 88.70 W, 45
2026/09/08 02:25:01.799, 28467 MiB, 81920 MiB, 47 %, 91.45 W, 46
2026/09/08 02:25:31.801, 28467 MiB, 81920 MiB, 82 %, 105.48 W, 48
2026/09/08 02:26:01.804, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 45
2026/09/08 02:26:31.805, 28467 MiB, 81920 MiB, 93 %, 247.54 W, 50
2026/09/08 02:27:01.807, 28467 MiB, 81920 MiB, 21 %, 202.33 W, 47
2026/09/08 02:27:31.808, 28467 MiB, 81920 MiB, 93 %, 315.72 W, 53
2026/09/08 02:28:01.810, 28467 MiB, 81920 MiB, 39 %, 156.26 W, 52
2026/09/08 02:28:31.812, 28467 MiB, 81920 MiB, 16 %, 89.24 W, 45
2026/09/08 02:29:01.814, 28467 MiB, 81920 MiB, 0 %, 70.73 W, 43
2026/09/08 02:29:31.815, 28467 MiB, 81920 MiB, 68 %, 115.79 W, 49
2026/09/08 02:30:01.817, 28467 MiB, 81920 MiB, 86 %, 300.05 W, 51
2026/09/08 02:30:31.818, 28467 MiB, 81920 MiB, 0 %, 88.97 W, 45
2026/09/08 02:31:01.819, 28467 MiB, 81920 MiB, 48 %, 295.32 W, 52
2026/09/08 02:31:31.821, 28467 MiB, 81920 MiB, 0 %, 88.88 W, 45
2026/09/08 02:32:01.821, 28467 MiB, 81920 MiB, 97 %, 207.75 W, 51
2026/09/08 02:32:31.823, 28467 MiB, 81920 MiB, 0 %, 71.68 W, 44
2026/09/08 02:33:01.824, 28467 MiB, 81920 MiB, 74 %, 195.69 W, 53
2026/09/08 02:33:31.826, 28467 MiB, 81920 MiB, 0 %, 71.53 W, 44
2026/09/08 02:34:01.827, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 44
2026/09/08 02:34:31.828, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 45
2026/09/08 02:35:01.830, 28467 MiB, 81920 MiB, 1 %, 92.92 W, 45
2026/09/08 02:35:31.831, 28467 MiB, 81920 MiB, 0 %, 89.06 W, 46
2026/09/08 02:36:01.839, 28467 MiB, 81920 MiB, 0 %, 71.61 W, 43
2026/09/08 02:36:31.842, 28467 MiB, 81920 MiB, 7 %, 286.50 W, 51
2026/09/08 02:37:01.844, 28467 MiB, 81920 MiB, 0 %, 70.93 W, 42
2026/09/08 02:37:31.845, 28467 MiB, 81920 MiB, 26 %, 180.13 W, 47
2026/09/08 02:38:01.846, 28467 MiB, 81920 MiB, 0 %, 88.36 W, 45
2026/09/08 02:38:31.848, 28467 MiB, 81920 MiB, 0 %, 88.55 W, 44
2026/09/08 02:39:01.850, 28467 MiB, 81920 MiB, 61 %, 308.30 W, 49
2026/09/08 02:39:31.851, 28467 MiB, 81920 MiB, 0 %, 88.70 W, 44
2026/09/08 02:40:01.854, 28467 MiB, 81920 MiB, 62 %, 285.31 W, 48
2026/09/08 02:40:31.855, 28467 MiB, 81920 MiB, 0 %, 71.36 W, 43
2026/09/08 02:41:01.857, 28467 MiB, 81920 MiB, 2 %, 197.83 W, 45
2026/09/08 02:41:31.860, 28467 MiB, 81920 MiB, 78 %, 212.80 W, 51
2026/09/08 02:42:01.861, 28467 MiB, 81920 MiB, 74 %, 129.89 W, 49
2026/09/08 02:42:31.862, 28467 MiB, 81920 MiB, 87 %, 91.72 W, 47
2026/09/08 02:43:01.864, 28467 MiB, 81920 MiB, 29 %, 89.84 W, 45
2026/09/08 02:43:31.866, 28467 MiB, 81920 MiB, 74 %, 90.25 W, 47
2026/09/08 02:44:01.868, 28467 MiB, 81920 MiB, 24 %, 185.58 W, 48
2026/09/08 02:44:31.869, 28467 MiB, 81920 MiB, 62 %, 92.82 W, 46
2026/09/08 02:45:01.871, 28467 MiB, 81920 MiB, 26 %, 303.91 W, 52
2026/09/08 02:45:31.872, 28467 MiB, 81920 MiB, 58 %, 89.84 W, 46
2026/09/08 02:46:01.874, 28467 MiB, 81920 MiB, 0 %, 188.31 W, 46
2026/09/08 02:46:31.875, 28467 MiB, 81920 MiB, 52 %, 89.29 W, 45
2026/09/08 02:47:01.876, 28467 MiB, 81920 MiB, 49 %, 89.38 W, 46
2026/09/08 02:47:31.877, 28467 MiB, 81920 MiB, 48 %, 89.93 W, 46
2026/09/08 02:48:01.879, 28467 MiB, 81920 MiB, 40 %, 89.06 W, 45
2026/09/08 02:48:31.880, 28467 MiB, 81920 MiB, 52 %, 281.46 W, 51
2026/09/08 02:49:01.881, 28467 MiB, 81920 MiB, 58 %, 89.84 W, 48
2026/09/08 02:49:31.882, 28467 MiB, 81920 MiB, 10 %, 308.12 W, 51
2026/09/08 02:50:01.883, 28467 MiB, 81920 MiB, 60 %, 109.28 W, 48
2026/09/08 02:50:31.884, 28467 MiB, 81920 MiB, 0 %, 88.70 W, 45
2026/09/08 02:51:01.885, 28467 MiB, 81920 MiB, 2 %, 91.96 W, 46
2026/09/08 02:51:31.886, 28467 MiB, 81920 MiB, 1 %, 94.29 W, 46
2026/09/08 02:52:01.888, 28467 MiB, 81920 MiB, 0 %, 89.15 W, 45
2026/09/08 02:52:31.890, 28467 MiB, 81920 MiB, 68 %, 134.48 W, 52
2026/09/08 02:53:01.891, 28467 MiB, 81920 MiB, 31 %, 92.32 W, 50
2026/09/08 02:53:31.893, 28467 MiB, 81920 MiB, 70 %, 211.17 W, 47
2026/09/08 02:54:01.896, 28467 MiB, 81920 MiB, 0 %, 88.55 W, 44
2026/09/08 02:54:31.897, 28467 MiB, 81920 MiB, 35 %, 137.02 W, 48
2026/09/08 02:55:01.899, 28467 MiB, 81920 MiB, 52 %, 89.15 W, 46
2026/09/08 02:55:31.901, 28467 MiB, 81920 MiB, 77 %, 97.15 W, 50
2026/09/08 02:56:01.902, 28467 MiB, 81920 MiB, 70 %, 115.31 W, 49
2026/09/08 02:56:31.903, 28467 MiB, 81920 MiB, 12 %, 97.28 W, 49
2026/09/08 02:57:01.905, 28467 MiB, 81920 MiB, 0 %, 88.79 W, 45
2026/09/08 02:57:31.906, 28467 MiB, 81920 MiB, 30 %, 251.98 W, 50
2026/09/08 02:58:01.912, 28467 MiB, 81920 MiB, 61 %, 89.29 W, 46
2026/09/08 02:58:31.913, 28467 MiB, 81920 MiB, 0 %, 88.70 W, 45
2026/09/08 02:59:01.915, 28467 MiB, 81920 MiB, 0 %, 88.46 W, 45
2026/09/08 02:59:31.916, 28467 MiB, 81920 MiB, 0 %, 89.57 W, 46
2026/09/08 03:00:01.917, 28467 MiB, 81920 MiB, 85 %, 249.26 W, 50
2026/09/08 03:00:31.920, 28467 MiB, 81920 MiB, 87 %, 167.51 W, 53
2026/09/08 03:01:01.922, 28467 MiB, 81920 MiB, 84 %, 191.69 W, 55
2026/09/08 03:01:31.924, 28467 MiB, 81920 MiB, 82 %, 141.00 W, 50
2026/09/08 03:02:01.925, 28467 MiB, 81920 MiB, 15 %, 89.85 W, 46
2026/09/08 03:02:31.927, 28467 MiB, 81920 MiB, 0 %, 71.88 W, 45
2026/09/08 03:03:01.928, 28467 MiB, 81920 MiB, 0 %, 90.16 W, 45
2026/09/08 03:03:31.929, 28467 MiB, 81920 MiB, 35 %, 90.86 W, 48
2026/09/08 03:04:01.931, 28467 MiB, 81920 MiB, 89 %, 93.79 W, 53
2026/09/08 03:04:31.932, 28467 MiB, 81920 MiB, 73 %, 273.79 W, 49
2026/09/08 03:05:01.933, 28467 MiB, 81920 MiB, 4 %, 89.94 W, 46
2026/09/08 03:05:31.935, 28467 MiB, 81920 MiB, 13 %, 107.11 W, 47
2026/09/08 03:06:01.937, 28467 MiB, 81920 MiB, 0 %, 89.75 W, 46
2026/09/08 03:06:31.938, 28467 MiB, 81920 MiB, 58 %, 142.94 W, 49
2026/09/08 03:07:01.941, 28467 MiB, 81920 MiB, 82 %, 93.69 W, 48
2026/09/08 03:07:31.943, 28467 MiB, 81920 MiB, 80 %, 208.35 W, 49
2026/09/08 03:08:01.945, 28467 MiB, 81920 MiB, 0 %, 88.88 W, 45
2026/09/08 03:08:31.946, 28467 MiB, 81920 MiB, 4 %, 89.38 W, 46
2026/09/08 03:09:01.948, 28467 MiB, 81920 MiB, 32 %, 118.49 W, 47
2026/09/08 03:09:31.949, 28467 MiB, 81920 MiB, 48 %, 112.80 W, 47
2026/09/08 03:10:01.950, 28467 MiB, 81920 MiB, 57 %, 308.90 W, 50
2026/09/08 03:10:31.952, 28467 MiB, 81920 MiB, 0 %, 89.29 W, 45
2026/09/08 03:11:01.954, 28467 MiB, 81920 MiB, 19 %, 143.96 W, 47
2026/09/08 03:11:31.955, 28467 MiB, 81920 MiB, 55 %, 88.60 W, 45
2026/09/08 03:12:01.957, 28467 MiB, 81920 MiB, 19 %, 158.92 W, 47
2026/09/08 03:12:31.958, 28467 MiB, 81920 MiB, 0 %, 88.36 W, 44
2026/09/08 03:13:01.960, 28467 MiB, 81920 MiB, 78 %, 117.37 W, 49
2026/09/08 03:13:31.962, 28467 MiB, 81920 MiB, 0 %, 89.38 W, 46
2026/09/08 03:14:01.965, 28467 MiB, 81920 MiB, 100 %, 324.31 W, 50
2026/09/08 03:14:31.967, 28467 MiB, 81920 MiB, 87 %, 126.22 W, 52
2026/09/08 03:15:01.969, 28467 MiB, 81920 MiB, 63 %, 180.64 W, 48
2026/09/08 03:15:31.970, 28467 MiB, 81920 MiB, 0 %, 88.87 W, 45
2026/09/08 03:16:01.971, 28467 MiB, 81920 MiB, 72 %, 89.66 W, 47
2026/09/08 03:16:31.973, 28467 MiB, 81920 MiB, 0 %, 88.97 W, 45
2026/09/08 03:17:01.974, 28467 MiB, 81920 MiB, 2 %, 221.06 W, 48
2026/09/08 03:17:31.975, 28467 MiB, 81920 MiB, 100 %, 239.44 W, 47
2026/09/08 03:18:01.976, 28467 MiB, 81920 MiB, 81 %, 99.72 W, 48
2026/09/08 03:18:31.978, 28467 MiB, 81920 MiB, 89 %, 285.28 W, 50
2026/09/08 03:19:01.979, 28467 MiB, 81920 MiB, 4 %, 88.55 W, 45
2026/09/08 03:19:31.984, 28467 MiB, 81920 MiB, 87 %, 357.39 W, 50
2026/09/08 03:20:01.987, 28467 MiB, 81920 MiB, 0 %, 90.12 W, 46
2026/09/08 03:20:31.988, 28467 MiB, 81920 MiB, 0 %, 88.73 W, 45
2026/09/08 03:21:01.989, 28467 MiB, 81920 MiB, 0 %, 88.73 W, 45
2026/09/08 03:21:31.991, 28467 MiB, 81920 MiB, 0 %, 88.36 W, 45
